# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_2\data\JG047A TMCC1 Gen3 - Probe.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2020-12-17 10:03:32 AM EST
# Run End Date/Time: 2020-12-17 12:00:16 PM EST
# Run Duration: 116 minutes 43 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-08-07 06:05:44 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-08-07 06:05:53 PM EDT
"Well","Well Position","Cycle Number","HEX","ROX"
"343","O7","3","28654.812","197908.06"
"343","O7","4","28816.654","197854.2"
"343","O7","5","28828.16","197955.94"
"343","O7","6","28853.172","197959.84"
"343","O7","7","28812.83","197991.69"
"343","O7","8","28637.59","198084.97"
"343","O7","9","28654.652","198209.94"
"343","O7","10","28895.15","198182.9"
"343","O7","11","28904.303","198130.53"
"343","O7","12","28885.918","198157.05"
"343","O7","13","28970.14","198436.8"
"343","O7","14","29060.691","198470.73"
"343","O7","15","29141.227","198534.69"
"343","O7","16","29175.732","198509.52"
"343","O7","17","29138.959","198536.8"
"343","O7","18","29256.908","198409.6"
"343","O7","19","29627.924","198341.6"
"343","O7","20","30006.547","198420.34"
"343","O7","21","30416.752","198513.5"
"343","O7","22","31776.225","198780.44"
"343","O7","23","34195.98","198804.03"
"343","O7","24","38347.58","198913.05"
"343","O7","25","45706.055","198909.47"
"343","O7","26","56820.082","198960.83"
"343","O7","27","72187.02","199288.19"
"343","O7","28","89287.83","199479.89"
"343","O7","29","104873.78","199685.27"
"343","O7","30","116807.08","199860.5"
"343","O7","31","124698.07","200041.28"
"343","O7","32","129542.49","200158.48"
"343","O7","33","132470.86","200060.81"
"343","O7","34","134292.3","199996.17"
"343","O7","35","135641.8","199933.05"
"343","O7","36","136530.98","200154.62"
"343","O7","37","137533.95","200264.66"
"343","O7","38","138472.48","200246.17"
"343","O7","39","139240.44","200303.45"
"343","O7","40","140005.62","200227.42"
"343","O7","41","140831.31","200106.11"
"343","O7","42","141613.22","200188.4"
"343","O7","43","142267.6","200312.88"
"343","O7","44","142961.0","200285.67"
"343","O7","45","143584.17","200201.34"
"343","O7","46","144277.3","200360.89"
"343","O7","47","145185.12","200358.08"
"343","O7","48","145750.94","200245.52"
"343","O7","49","146166.52","200127.77"
"343","O7","50","146913.23","200186.64"
"343","O7","51","147610.38","200197.39"
"343","O7","52","148428.77","200402.69"
"343","O7","53","148933.67","200352.3"
"343","O7","54","149282.14","200281.64"
"343","O7","55","149984.06","200297.36"
"343","O7","56","150664.4","200249.67"
"343","O7","57","151157.02","200234.8"
"343","O7","58","151842.38","200285.67"
"343","O7","59","152541.36","200210.1"
"343","O7","60","153005.89","200290.19"
"343","O7","61","153489.4","200248.53"
"343","O7","62","154083.7","200198.1"
"343","O7","63","154733.62","200231.92"
"343","O7","64","155504.02","200209.83"
"343","O7","65","156145.3","200138.22"
"343","O7","66","156552.39","200190.62"
"343","O7","67","157211.47","200130.58"
"343","O7","68","157652.05","200015.62"
"343","O7","69","158249.81","200089.69"
"343","O7","70","158837.84","200200.06"
"343","O7","71","159378.6","200272.11"
"343","O7","72","159922.78","200247.48"
"343","O7","73","160484.23","200266.77"
"343","O7","74","161085.97","200283.36"
"343","O7","75","161544.23","200201.7"
"343","O7","76","162204.16","200193.83"
"343","O7","77","162599.52","200225.4"
"343","O7","78","163189.62","200114.69"
"343","O7","79","163589.78","200106.42"
"343","O7","80","164107.72","200157.95"
"343","O7","81","164738.98","200104.42"
"343","O7","82","165227.08","200250.39"
"343","O7","83","165933.44","200165.39"
"343","O7","84","166444.38","200071.66"
"343","O7","85","167320.2","200020.34"
"343","O7","86","168322.52","200327.11"
"343","O7","87","169166.23","200447.92"
"343","O7","88","170454.62","200319.92"
"343","O7","89","171880.97","200214.53"
"343","O7","90","173289.89","200125.81"
"344","O8","1","21699.342","186192.64"
"344","O8","2","21673.197","186470.03"
"344","O8","3","21518.678","186569.77"
"344","O8","4","21490.268","186302.8"
"344","O8","5","21624.31","186002.38"
"344","O8","6","21555.312","185930.17"
"344","O8","7","21347.268","186034.22"
"344","O8","8","21322.025","186216.72"
"344","O8","9","21443.14","186225.81"
"344","O8","10","21541.57","186246.4"
"344","O8","11","21550.648","186087.47"
"344","O8","12","21642.36","186061.56"
"344","O8","13","21612.45","186310.83"
"344","O8","14","21560.982","186461.7"
"344","O8","15","21552.043","186242.2"
"344","O8","16","21528.795","186128.12"
"344","O8","17","21615.646","186088.03"
"344","O8","18","21818.729","186093.89"
"344","O8","19","21903.15","186279.48"
"344","O8","20","21938.898","186294.8"
"344","O8","21","22244.186","186377.06"
"344","O8","22","23170.264","186460.67"
"344","O8","23","24598.148","186543.84"
"344","O8","24","26896.348","186548.5"
"344","O8","25","31101.598","186696.2"
"344","O8","26","38314.348","186788.52"
"344","O8","27","49572.42","186916.56"
"344","O8","28","64446.242","187223.06"
"344","O8","29","80731.15","187586.6"
"344","O8","30","95520.28","187881.77"
"344","O8","31","106280.414","188176.73"
"344","O8","32","113653.08","188525.95"
"344","O8","33","118298.875","188628.64"
"344","O8","34","120949.33","188568.23"
"344","O8","35","122588.086","188736.3"
"344","O8","36","124008.81","188632.34"
"344","O8","37","124916.12","188445.62"
"344","O8","38","125867.39","188278.8"
"344","O8","39","126806.14","188298.8"
"344","O8","40","127659.984","188575.34"
"344","O8","41","128340.984","188646.97"
"344","O8","42","129049.086","188631.52"
"344","O8","43","129783.92","188603.56"
"344","O8","44","130616.05","188581.08"
"344","O8","45","131351.55","188488.62"
"344","O8","46","131879.22","188582.55"
"344","O8","47","132377.89","188514.83"
"344","O8","48","133088.77","188569.36"
"344","O8","49","133586.94","188474.8"
"344","O8","50","134595.25","188536.77"
"344","O8","51","135238.31","188728.9"
"344","O8","52","135820.77","188751.22"
"344","O8","53","136314.98","188725.25"
"344","O8","54","136856.42","188832.38"
"344","O8","55","137515.14","188810.55"
"344","O8","56","138211.6","188804.14"
"344","O8","57","138987.05","188904.62"
"344","O8","58","139572.66","188898.44"
"344","O8","59","140126.23","188736.73"
"344","O8","60","140756.92","188628.1"
"344","O8","61","141318.5","188848.16"
"344","O8","62","141858.92","188877.56"
"344","O8","63","142555.31","188713.88"
"344","O8","64","143090.0","188622.34"
"344","O8","65","143636.39","188682.12"
"344","O8","66","144122.83","188648.89"
"344","O8","67","144620.72","188741.33"
"344","O8","68","145246.92","188895.55"
"344","O8","69","146028.77","188933.08"
"344","O8","70","146755.0","188896.47"
"344","O8","71","147331.06","188780.31"
"344","O8","72","147785.78","188757.72"
"344","O8","73","148213.22","188798.11"
"344","O8","74","148766.39","188855.78"
"344","O8","75","149336.58","188863.0"
"344","O8","76","149926.97","188815.25"
"344","O8","77","150528.05","188881.72"
"344","O8","78","150965.1","188884.36"
"344","O8","79","151575.62","188762.28"
"344","O8","80","152311.56","188704.77"
"344","O8","81","152722.7","189074.95"
"344","O8","82","153233.28","189091.84"
"344","O8","83","153983.84","189016.27"
"344","O8","84","154761.27","188905.36"
"344","O8","85","155824.31","189007.55"
"344","O8","86","156814.67","188974.23"
"344","O8","87","158290.8","189065.69"
"344","O8","88","159919.12","188927.19"
"344","O8","89","161782.27","188871.67"
"344","O8","90","163912.1","189349.8"
"346","O10","1","25268.688","194109.08"
"346","O10","2","25234.58","193916.08"
"346","O10","3","25170.525","193475.42"
"346","O10","4","25092.074","192920.38"
"346","O10","5","24964.365","192753.12"
"346","O10","6","24767.914","192696.98"
"346","O10","7","24771.06","192712.0"
"346","O10","8","24961.967","192912.61"
"346","O10","9","24969.799","192909.73"
"346","O10","10","24947.512","192639.11"
"346","O10","11","24899.996","192573.72"
"346","O10","12","24889.19","192622.39"
"346","O10","13","24991.87","192756.48"
"346","O10","14","24977.895","192828.8"
"346","O10","15","24946.379","192840.08"
"346","O10","16","24908.76","192777.05"
"346","O10","17","24912.076","192756.66"
"346","O10","18","25073.064","192852.8"
"346","O10","19","25146.303","192845.31"
"346","O10","20","25261.258","192805.14"
"346","O10","21","25256.408","192809.73"
"346","O10","22","25289.908","192793.02"
"346","O10","23","25389.932","192867.88"
"346","O10","24","25565.957","192979.53"
"346","O10","25","26029.504","193007.06"
"346","O10","26","27145.13","192936.73"
"346","O10","27","28862.305","192895.16"
"346","O10","28","31849.365","192985.27"
"346","O10","29","37089.895","193093.61"
"346","O10","30","44639.625","193191.11"
"346","O10","31","54526.434","193365.11"
"346","O10","32","66493.16","193490.47"
"346","O10","33","78770.33","193670.88"
"346","O10","34","90149.74","193672.73"
"346","O10","35","99767.49","193815.88"
"346","O10","36","107350.1","193888.48"
"346","O10","37","113335.72","193874.17"
"346","O10","38","117653.016","194096.39"
"346","O10","39","120641.95","194085.06"
"346","O10","40","122766.27","193997.66"
"346","O10","41","124378.05","193945.45"
"346","O10","42","125660.62","194136.44"
"346","O10","43","126628.61","194183.94"
"346","O10","44","127532.555","194288.23"
"346","O10","45","128307.76","194129.31"
"346","O10","46","128851.33","194041.33"
"346","O10","47","129269.78","194258.23"
"346","O10","48","129753.83","194366.11"
"346","O10","49","130318.914","194269.7"
"346","O10","50","130968.08","194186.38"
"346","O10","51","131420.05","194098.08"
"346","O10","52","131942.75","194070.8"
"346","O10","53","132349.33","194024.23"
"346","O10","54","133108.06","193951.34"
"346","O10","55","133513.5","194081.3"
"346","O10","56","133886.86","194228.47"
"346","O10","57","134398.64","194198.81"
"346","O10","58","134978.36","194146.11"
"346","O10","59","135470.69","194069.33"
"346","O10","60","135825.88","194092.0"
"346","O10","61","136033.69","194274.9"
"346","O10","62","136773.47","194267.5"
"346","O10","63","137248.03","194210.73"
"346","O10","64","137553.45","194198.53"
"346","O10","65","138048.77","194254.08"
"346","O10","66","138408.69","194145.78"
"346","O10","67","138714.03","194064.2"
"346","O10","68","139270.83","194237.88"
"346","O10","69","139958.39","194366.69"
"346","O10","70","140507.0","194194.73"
"346","O10","71","140867.55","194090.48"
"346","O10","72","141354.44","194231.22"
"346","O10","73","141746.94","194281.88"
"346","O10","74","142192.12","194347.95"
"346","O10","75","142566.48","194166.3"
"346","O10","76","143079.64","194095.0"
"346","O10","77","143465.67","194348.62"
"346","O10","78","144010.3","194319.23"
"346","O10","79","144599.08","194295.1"
"346","O10","80","144943.84","194191.95"
"346","O10","81","145281.47","194085.6"
"346","O10","82","145704.05","194104.7"
"346","O10","83","146606.61","193997.25"
"346","O10","84","147192.98","193967.55"
"346","O10","85","147905.36","194334.17"
"346","O10","86","148843.12","194474.6"
"346","O10","87","150115.92","194320.61"
"346","O10","88","151498.27","194173.98"
"346","O10","89","153376.84","194129.11"
"346","O10","90","155404.77","194103.84"
"347","O11","1","23011.064","164626.73"
"347","O11","2","23007.574","164650.16"
"347","O11","3","23119.742","164900.06"
"347","O11","4","23148.248","164884.56"
"347","O11","5","23215.55","164734.97"
"347","O11","6","22918.996","164670.05"
"347","O11","7","22873.531","164688.47"
"347","O11","8","23026.467","164892.75"
"347","O11","9","23058.611","165061.42"
"347","O11","10","23163.69","165127.17"
"347","O11","11","23173.28","165029.23"
"347","O11","12","23141.09","164853.8"
"347","O11","13","23218.729","164835.64"
"347","O11","14","23334.523","164994.17"
"347","O11","15","23288.803","164819.03"
"347","O11","16","23247.035","164741.42"
"347","O11","17","23331.729","164813.92"
"347","O11","18","23377.594","164985.95"
"347","O11","19","23572.441","164966.88"
"347","O11","20","23811.795","164976.14"
"347","O11","21","24295.143","165208.84"
"347","O11","22","25194.992","165214.53"
"347","O11","23","26641.375","165217.3"
"347","O11","24","29359.57","165164.55"
"347","O11","25","33693.316","165162.55"
"347","O11","26","40441.62","165407.42"
"347","O11","27","49231.973","165447.0"
"347","O11","28","59502.42","165673.1"
"347","O11","29","70207.33","165954.97"
"347","O11","30","80130.41","166032.86"
"347","O11","31","88756.18","166115.48"
"347","O11","32","95643.64","166305.38"
"347","O11","33","100880.15","166260.22"
"347","O11","34","104811.055","166269.48"
"347","O11","35","107480.195","166497.27"
"347","O11","36","109642.19","166445.05"
"347","O11","37","111185.61","166344.72"
"347","O11","38","112337.04","166421.17"
"347","O11","39","113401.77","166322.4"
"347","O11","40","114137.234","166293.1"
"347","O11","41","114794.81","166658.42"
"347","O11","42","115429.26","166649.45"
"347","O11","43","115900.09","166617.16"
"347","O11","44","116335.15","166762.86"
"347","O11","45","116909.23","166743.78"
"347","O11","46","117312.945","166794.81"
"347","O11","47","117692.266","166769.03"
"347","O11","48","118222.93","166710.95"
"347","O11","49","118716.305","166708.61"
"347","O11","50","119010.24","166744.03"
"347","O11","51","119358.016","166697.81"
"347","O11","52","119791.43","166784.3"
"347","O11","53","120304.72","166718.27"
"347","O11","54","120797.24","166579.78"
"347","O11","55","121337.086","166588.77"
"347","O11","56","121696.93","166758.94"
"347","O11","57","121980.98","166724.0"
"347","O11","58","122380.39","166811.88"
"347","O11","59","122958.67","166757.64"
"347","O11","60","123175.95","166867.31"
"347","O11","61","123829.63","166963.83"
"347","O11","62","124210.97","167085.44"
"347","O11","63","124622.36","167162.48"
"347","O11","64","124909.664","167115.27"
"347","O11","65","125420.38","167337.69"
"347","O11","66","125766.62","167372.22"
"347","O11","67","126133.23","167306.61"
"347","O11","68","126604.0","167427.72"
"347","O11","69","126864.984","167385.8"
"347","O11","70","127369.67","167320.23"
"347","O11","71","127760.6","167284.98"
"347","O11","72","128275.66","167241.86"
"347","O11","73","128853.9","167247.34"
"347","O11","74","129027.79","167327.5"
"347","O11","75","129310.96","167276.92"
"347","O11","76","129962.93","167449.38"
"347","O11","77","130246.54","167402.05"
"347","O11","78","130768.88","167312.8"
"347","O11","79","131209.98","167246.3"
"347","O11","80","131866.77","167500.31"
"347","O11","81","132876.11","167433.58"
"347","O11","82","133618.39","167163.61"
"347","O11","83","134921.17","167098.5"
"347","O11","84","136875.84","167528.95"
"347","O11","85","139143.61","167558.55"
"347","O11","86","141652.38","167410.3"
"347","O11","87","144784.89","167304.64"
"347","O11","88","148241.0","167529.75"
"347","O11","89","151820.27","167682.1"
"347","O11","90","155165.86","167565.88"
"349","O13","1","24633.307","185008.53"
"349","O13","2","24644.18","184965.36"
"349","O13","3","24635.215","184862.78"
"349","O13","4","24633.637","184797.42"
"349","O13","5","24597.902","184810.2"
"349","O13","6","24549.86","184706.12"
"349","O13","7","24458.537","184614.9"
"349","O13","8","24473.84","184537.3"
"349","O13","9","24618.074","184518.12"
"349","O13","10","24593.984","184659.92"
"349","O13","11","24566.217","184737.52"
"349","O13","12","24609.635","184709.4"
"349","O13","13","24584.646","184483.89"
"349","O13","14","24560.922","184283.31"
"349","O13","15","24592.38","184304.66"
"349","O13","16","24597.104","184553.19"
"349","O13","17","24677.576","184622.23"
"349","O13","18","24670.805","184624.95"
"349","O13","19","24714.521","184463.61"
"349","O13","20","24809.309","184391.2"
"349","O13","21","24861.232","184416.08"
"349","O13","22","24837.262","184549.03"
"349","O13","23","24915.227","184581.86"
"349","O13","24","25057.814","184546.22"
"349","O13","25","25176.227","184628.53"
"349","O13","26","25230.371","184863.72"
"349","O13","27","25797.707","184759.95"
