,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,Cycle,Fluorescence,Corr_Fluorescence,S036.5,S057.3.2,S057.4.2,log$_{1}$$_{0}$ S036.5,log$_{1}$$_{0}$ S057.3.2,log$_{1}$$_{0}$ S057.4.2
235,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,28,-0.002242121,2.1637464669765905e-05,100000000,100,100,8,2,2
236,JG071B,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071B.000,UNKNOWN,,inf,44,29,0.023883775395834216,-0.044760965,100000000,100,100,8,2,2
237,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,29,-0.002360336,2.3778773083904525e-06,100000000,100,100,8,2,2
238,JG071B,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071B.000,UNKNOWN,,inf,44,30,0.028091689763797785,-0.044588365,100000000,100,100,8,2,2
239,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,30,-0.003824308,0.001191081,100000000,100,100,8,2,2
240,JG071B,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071B.000,UNKNOWN,,inf,44,31,0.033067121,-0.043237083,100000000,100,100,8,2,2
241,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,31,-0.005484802,0.002556184,100000000,100,100,8,2,2
242,JG071B,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071B.000,UNKNOWN,,inf,44,32,0.037262247,-0.043084126,100000000,100,100,8,2,2
243,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,32,-0.007743296,0.004458057,100000000,100,100,8,2,2
244,JG071B,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071B.000,UNKNOWN,,inf,44,33,0.041721084,-0.042526182,100000000,100,100,8,2,2
245,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,33,-0.012671904,0.008756647,100000000,100,100,8,2,2
246,JG071B,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071B.000,UNKNOWN,,inf,44,34,0.046126612063751155,-0.042050108,100000000,100,100,8,2,2
247,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,34,-0.020637707,0.015781449154019356,100000000,100,100,8,2,2
248,JG071B,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071B.000,UNKNOWN,,inf,44,35,0.050835072,-0.041108817,100000000,100,100,8,2,2
249,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,35,-0.033205577,0.026937106624245644,100000000,100,100,8,2,2
250,JG071B,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071B.000,UNKNOWN,,inf,44,36,0.056136567,-0.0392568,100000000,100,100,8,2,2
251,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,36,-0.053154316,0.044717897,100000000,100,100,8,2,2
252,JG071B,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071B.000,UNKNOWN,,inf,44,37,0.061176465725258554,-0.037806515,100000000,100,100,8,2,2
253,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,37,-0.078723723,0.067543842,100000000,100,100,8,2,2
254,JG071B,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071B.000,UNKNOWN,,inf,44,38,0.065828259,-0.036952246,100000000,100,100,8,2,2
255,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,38,-0.111553841,0.096887067,100000000,100,100,8,2,2
256,JG071B,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071B.000,UNKNOWN,,inf,44,39,0.070138677,-0.036622234,100000000,100,100,8,2,2
257,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,39,-0.150248512,0.13149437308311462,100000000,100,100,8,2,2
258,JG071B,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071B.000,UNKNOWN,,inf,44,40,0.075149215,-0.035217039,100000000,100,100,8,2,2
259,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,40,-0.192317594,0.16913056373596191,100000000,100,100,8,2,2
260,JG071B,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071B.000,UNKNOWN,,inf,44,41,0.080013371,-0.034036648,100000000,100,100,8,2,2
261,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,41,-0.236144417,0.20834453403949738,100000000,100,100,8,2,2
262,JG071B,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071B.000,UNKNOWN,,inf,44,42,0.083835178,-0.034456994,100000000,100,100,8,2,2
263,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,42,-0.280444568,0.24798335134983063,100000000,100,100,8,2,2
264,JG071B,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071B.000,UNKNOWN,,inf,44,43,0.088303311,-0.033884775,100000000,100,100,8,2,2
265,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,43,-0.321810731,0.2849886119365692,100000000,100,100,8,2,2
266,JG071B,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071B.000,UNKNOWN,,inf,44,44,0.093945987,-0.031508803,100000000,100,100,8,2,2
267,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,44,-0.361140954,0.32016637921333313,100000000,100,100,8,2,2
268,JG071B,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071B.000,UNKNOWN,,inf,44,45,0.099913951,-0.028633282,100000000,100,100,8,2,2
269,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,45,-0.396148054,0.3514636754989624,100000000,100,100,8,2,2
270,JG071B,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071B.000,UNKNOWN,,inf,44,46,0.1054654179533826,-0.026397379,100000000,100,100,8,2,2
271,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,46,-0.430210893,0.381913424,100000000,100,100,8,2,2
272,JG071B,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071B.000,UNKNOWN,,inf,44,47,0.11111121865405332,-0.024016608,100000000,100,100,8,2,2
273,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,47,-0.456936905,0.40577754378318787,100000000,100,100,8,2,2
274,JG071B,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071B.000,UNKNOWN,,inf,44,48,0.11751363004303332,-0.020473903,100000000,100,100,8,2,2
275,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,48,-0.481945715,0.4281002879142761,100000000,100,100,8,2,2
276,JG071B,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071B.000,UNKNOWN,,inf,44,49,0.12351636981188073,-0.017544977,100000000,100,100,8,2,2
277,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,49,-0.504362252,0.4480961859226227,100000000,100,100,8,2,2
278,JG071B,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071B.000,UNKNOWN,,inf,44,50,0.12988482027174045,-0.014054426,100000000,100,100,8,2,2
279,JG071B,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071B.000,UNKNOWN,,35.766888,45,50,-0.524027878,0.4656228721141815,100000000,100,100,8,2,2
360,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,1,-0.003872557,-0.001062165,100000000,100,10000,8,2,4
361,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,1,0.00146822,0.002545466,100000000,100,10000,8,2,4
362,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,2,-0.00303871,-0.000636457,100000000,100,10000,8,2,4
363,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,2,0.001394146,0.002090739,100000000,100,10000,8,2,4
364,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,3,-0.001424751,0.000987275,100000000,100,10000,8,2,4
365,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,3,0.001285493,0.001667051,100000000,100,10000,8,2,4
366,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,4,-0.001007575,0.000773097,100000000,100,10000,8,2,4
367,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,4,0.001100973,0.001311462,100000000,100,10000,8,2,4
368,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,5,-0.000727814,0.000347889,100000000,100,10000,8,2,4
369,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,5,0.000635051,0.001208462,100000000,100,10000,8,2,4
370,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,6,-0.000366528,4.7880850615911186e-05,100000000,100,10000,8,2,4
371,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,6,-0.000251888,0.001483371,100000000,100,10000,8,2,4
372,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,7,-0.000174057,-0.000511378,100000000,100,10000,8,2,4
373,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,7,-9.00E-05,0.000816869,100000000,100,10000,8,2,4
374,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,8,0.000834718,0.000182968,100000000,100,10000,8,2,4
375,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,8,-0.00015811,0.000356763,100000000,100,10000,8,2,4
376,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,9,0.001087834,-0.000283158,100000000,100,10000,8,2,4
377,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,9,-0.00125945,0.00082412,100000000,100,10000,8,2,4
378,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,10,0.001778172,-7.78E-05,100000000,100,10000,8,2,4
379,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,10,-0.00126204,0.000305229,100000000,100,10000,8,2,4
380,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,11,0.00233257,-8.13E-05,100000000,100,10000,8,2,4
381,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,11,-0.001432499,-6.30E-05,100000000,100,10000,8,2,4
382,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,12,0.002554364,-0.000595511,100000000,100,10000,8,2,4
383,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,12,-0.001571332,-0.000459579,100000000,100,10000,8,2,4
384,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,13,0.002406857,-0.001676877,100000000,100,10000,8,2,4
385,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,13,-0.001555728,-0.000994802,100000000,100,10000,8,2,4
386,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,14,0.003004395,-0.001614072,100000000,100,10000,8,2,4
387,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,14,-0.001928485,-0.001181427,100000000,100,10000,8,2,4
388,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,15,0.003378567,-0.001894291,100000000,100,10000,8,2,4
389,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,15,-0.002336437,-0.001336462,100000000,100,10000,8,2,4
390,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,16,0.004979679,-0.000290289,100000000,100,10000,8,2,4
391,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,16,-0.001880857,-0.00226661,100000000,100,10000,8,2,4
392,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,17,0.006691135,0.00148317,100000000,100,10000,8,2,4
393,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,17,-0.002299035,-0.002412466,100000000,100,10000,8,2,4
394,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,18,0.008367291,0.003202418,100000000,100,10000,8,2,4
395,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,18,-0.002717014,-0.0025585,100000000,100,10000,8,2,4
396,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,19,0.012890110799884263,0.009293308,100000000,100,10000,8,2,4
397,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,19,-0.003328477,-0.002530861,100000000,100,10000,8,2,4
398,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,20,0.018715050550103134,0.017383875,100000000,100,10000,8,2,4
399,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,20,-0.00351547,-0.00288423,100000000,100,10000,8,2,4
400,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,21,0.028033366719595016,0.030839249,100000000,100,10000,8,2,4
401,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,21,-0.00421799,-0.002774859,100000000,100,10000,8,2,4
402,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,22,0.039520855,0.047625836,100000000,100,10000,8,2,4
403,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,22,-0.006274533,-0.001450103,100000000,100,10000,8,2,4
404,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,23,0.052726048,0.067050315,100000000,100,10000,8,2,4
405,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,23,-0.008188772,-0.000253081,100000000,100,10000,8,2,4
406,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,24,0.066868155,0.087913625,100000000,100,10000,8,2,4
407,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,24,-0.010399638,0.001210195,100000000,100,10000,8,2,4
408,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,25,0.081319695,0.10925212502479553,100000000,100,10000,8,2,4
409,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,25,-0.014083158,0.003995338,100000000,100,10000,8,2,4
410,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,26,0.095197023,0.12970881164073944,100000000,100,10000,8,2,4
411,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,26,-0.01911094,0.007987103,100000000,100,10000,8,2,4
412,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,27,0.10873918602449936,0.14965078234672546,100000000,100,10000,8,2,4
413,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,27,-0.026020457,0.013667929917573929,100000000,100,10000,8,2,4
414,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,28,0.12171905313426785,0.16872921586036682,100000000,100,10000,8,2,4
415,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,28,-0.03734646,0.023313031,100000000,100,10000,8,2,4
416,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,29,0.1331350679736608,0.18540604412555695,100000000,100,10000,8,2,4
417,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,29,-0.054453397,0.038147148,100000000,100,10000,8,2,4
418,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,30,0.14295524905056947,0.19963213801383972,100000000,100,10000,8,2,4
419,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,30,-0.079406958,0.060024466,100000000,100,10000,8,2,4
420,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,31,0.1532437610431693,0.21457745134830475,100000000,100,10000,8,2,4
421,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,31,-0.1104122,0.087333821,100000000,100,10000,8,2,4
422,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,32,0.16135937516567322,0.22618582844734192,100000000,100,10000,8,2,4
423,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,32,-0.148196607,0.12072820961475372,100000000,100,10000,8,2,4
424,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,33,0.16817853567057203,0.23580321669578552,100000000,100,10000,8,2,4
425,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,33,-0.188834188,0.15668363869190216,100000000,100,10000,8,2,4
426,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,34,0.17521640455900536,0.24575649201869965,100000000,100,10000,8,2,4
427,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,34,-0.232274342,0.19515468180179596,100000000,100,10000,8,2,4
428,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,35,0.1806348999095128,0.25322288274765015,100000000,100,10000,8,2,4
429,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,35,-0.274015787,0.2321009486913681,100000000,100,10000,8,2,4
430,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,36,0.1850693433778312,0.2591780424118042,100000000,100,10000,8,2,4
431,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,36,-0.318239706,0.27127549052238464,100000000,100,10000,8,2,4
432,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,37,0.18923151722583106,0.2647151052951813,100000000,100,10000,8,2,4
433,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,37,-0.35980445,0.3080631494522095,100000000,100,10000,8,2,4
434,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,38,0.19377529547967154,0.2708381712436676,100000000,100,10000,8,2,4
435,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,38,-0.398036785,0.3418596088886261,100000000,100,10000,8,2,4
436,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,39,0.1970989254720788,0.27508747577667236,100000000,100,10000,8,2,4
437,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,39,-0.433693514,0.37334418296813965,100000000,100,10000,8,2,4
438,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,40,0.2009126795935499,0.28008943796157837,100000000,100,10000,8,2,4
439,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,40,-0.466636784,0.4023931324481964,100000000,100,10000,8,2,4
440,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,41,0.2038854446725317,0.2837998867034912,100000000,100,10000,8,2,4
441,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,41,-0.494307789,0.4267096519470215,100000000,100,10000,8,2,4
442,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,42,0.20721109291444098,0.2880522906780243,100000000,100,10000,8,2,4
443,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,42,-0.51999259,0.44924333691596985,100000000,100,10000,8,2,4
444,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,43,0.21082868870931337,0.2927530109882355,100000000,100,10000,8,2,4
445,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,43,-0.542808214,0.46920162439346313,100000000,100,10000,8,2,4
446,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,44,0.21452398711001291,0.29757306,100000000,100,10000,8,2,4
447,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,44,-0.562838065,0.48665934801101685,100000000,100,10000,8,2,4
448,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,45,0.21819568751653518,0.30235689878463745,100000000,100,10000,8,2,4
449,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,45,-0.577367355,0.49917975068092346,100000000,100,10000,8,2,4
450,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,46,0.22230344625296175,0.30781036615371704,100000000,100,10000,8,2,4
451,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,46,-0.589154034,0.5092383623123169,100000000,100,10000,8,2,4
452,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,47,0.22781858470462288,0.31542518734931946,100000000,100,10000,8,2,4
453,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,47,-0.599987884,0.5184417366981506,100000000,100,10000,8,2,4
454,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,48,0.23465862632936935,0.3250746428966522,100000000,100,10000,8,2,4
455,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,48,-0.610399805,0.5272663235664368,100000000,100,10000,8,2,4
456,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,49,0.24158273580837236,0.3348532021045685,100000000,100,10000,8,2,4
457,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,49,-0.619739437,0.5351284146308899,100000000,100,10000,8,2,4
458,JG071B,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071B.008,UNKNOWN,,21.563934,2,50,0.2486210704466908,0.3448072075843811,100000000,100,10000,8,2,4
459,JG071B,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071B.008,UNKNOWN,,29.070848,3,50,-0.628171926,0.5421763062477112,100000000,100,10000,8,2,4
540,JG071B,26,FAM,#NAME?,FALSE,B2,0,FAM,JG071B.008,UNKNOWN,,29.045387,46,1,-0.002518586,0.001734887,100000000,100,10000,8,2,4
541,JG071B,26,HEX,#NAME?,FALSE,B2,0,HEX,JG071B.008,UNKNOWN,,33.80302,47,1,0.000942148,0.000917274,100000000,100,10000,8,2,4
542,JG071B,26,FAM,#NAME?,FALSE,B2,0,FAM,JG071B.008,UNKNOWN,,29.045387,46,2,-0.002448025,0.000962953,100000000,100,10000,8,2,4
543,JG071B,26,HEX,#NAME?,FALSE,B2,0,HEX,JG071B.008,UNKNOWN,,33.80302,47,2,0.000684634,0.00092565,100000000,100,10000,8,2,4
544,JG071B,26,FAM,#NAME?,FALSE,B2,0,FAM,JG071B.008,UNKNOWN,,29.045387,46,3,-0.00211513,0.000593888,100000000,100,10000,8,2,4
545,JG071B,26,HEX,#NAME?,FALSE,B2,0,HEX,JG071B.008,UNKNOWN,,33.80302,47,3,0.000348547,0.001004554,100000000,100,10000,8,2,4
546,JG071B,26,FAM,#NAME?,FALSE,B2,0,FAM,JG071B.008,UNKNOWN,,29.045387,46,4,-0.001201213,0.001117104,100000000,100,10000,8,2,4
547,JG071B,26,HEX,#NAME?,FALSE,B2,0,HEX,JG071B.008,UNKNOWN,,33.80302,47,4,0.00011034,0.000995601,100000000,100,10000,8,2,4
548,JG071B,26,FAM,#NAME?,FALSE,B2,0,FAM,JG071B.008,UNKNOWN,,29.045387,46,5,-0.000521218,0.001281083,100000000,100,10000,8,2,4
549,JG071B,26,HEX,#NAME?,FALSE,B2,0,HEX,JG071B.008,UNKNOWN,,33.80302,47,5,0.000357429,0.000551042,100000000,100,10000,8,2,4
550,JG071B,26,FAM,#NAME?,FALSE,B2,0,FAM,JG071B.008,UNKNOWN,,29.045387,46,6,0.000321382,0.001694775,100000000,100,10000,8,2,4
551,JG071B,26,HEX,#NAME?,FALSE,B2,0,HEX,JG071B.008,UNKNOWN,,33.80302,47,6,0.000162882,0.000502899,100000000,100,10000,8,2,4
552,JG071B,26,FAM,#NAME?,FALSE,B2,0,FAM,JG071B.008,UNKNOWN,,29.045387,46,7,0.000717289,0.001422477,100000000,100,10000,8,2,4
