# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_ed1\data\JG075A EGFR Blocker Stoichiometry.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-04-28 09:18:02 AM EDT
# Run End Date/Time: 2022-04-28 11:14:02 AM EDT
# Run Duration: 115 minutes 59 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:34:02 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:34:39 PM EDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"2","A2","52","S075_WT","3.0376245975494385","-0.3177735660125356","JG075A_002","false"
"2","A2","53","S075_WT","3.1618869304656982","-0.2408570922777009","JG075A_002","false"
"2","A2","54","S075_WT","3.3247039318084717","-0.125385950116353","JG075A_002","false"
"2","A2","55","S075_WT","3.507990598678589","0.010554857572338663","JG075A_002","false"
"2","A2","56","S075_WT","3.712247371673584","0.16746577138590824","JG075A_002","false"
"2","A2","57","S075_WT","3.912173271179199","0.32004581171009794","JG075A_002","false"
"2","A2","58","S075_WT","4.109156131744385","0.46968281309385795","JG075A_002","false"
"2","A2","59","S075_WT","4.31100606918335","0.6241868913513973","JG075A_002","false"
"2","A2","60","S075_WT","4.492117404937744","0.7579523679243667","JG075A_002","false"
"2","A2","61","S075_WT","4.669965744018555","0.8884548478237517","JG075A_002","false"
"2","A2","62","S075_WT","4.83045768737793","1.0016009320017012","JG075A_002","false"
"2","A2","63","S075_WT","4.978161811828613","1.1019591972709593","JG075A_002","false"
"2","A2","64","S075_WT","5.115298271179199","1.1917497974401197","JG075A_002","false"
"2","A2","65","S075_WT","5.257649898529053","1.2867555656085476","JG075A_002","false"
"2","A2","66","S075_WT","5.386712551116943","1.3684723590150127","JG075A_002","false"
"2","A2","67","S075_WT","5.514810562133789","1.449224510850433","JG075A_002","false"
"2","A2","68","S075_WT","5.626870632171631","1.5139387217068492","JG075A_002","false"
"2","A2","69","S075_WT","5.746553897857666","1.5862761282114588","JG075A_002","false"
"2","A2","70","S075_WT","5.855093955993652","1.6474703271660196","JG075A_002","false"
"2","A2","71","S075_WT","5.957984447479248","1.7030149594701898","JG075A_002","false"
"2","A2","72","S075_WT","6.047626495361328","1.7453111481708443","JG075A_002","false"
"2","A2","73","S075_WT","6.135932922363281","1.786271715991372","JG075A_002","false"
"2","A2","74","S075_WT","6.223298072814941","1.8262910072616065","JG075A_002","false"
"2","A2","75","S075_WT","6.305426597595215","1.8610736728604544","JG075A_002","false"
"2","A2","76","S075_WT","6.389522552490234","1.8978237685740493","JG075A_002","false"
"2","A2","77","S075_WT","6.473347187042236","1.9343025439446258","JG075A_002","false"
"2","A2","78","S075_WT","6.556028842926025","1.9696383406469893","JG075A_002","false"
"2","A2","79","S075_WT","6.63774299621582","2.004006634755359","JG075A_002","false"
"2","A2","80","S075_WT","6.719520092010498","2.038437871368611","JG075A_002","false"
"2","A2","81","S075_WT","6.832856178283691","2.104428098460379","JG075A_002","false"
"2","A2","82","S075_WT","6.966380596160889","2.1906066571561507","JG075A_002","false"
"2","A2","83","S075_WT","7.0933613777160645","2.270241579529901","JG075A_002","false"
