# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_s2\data\JG071A ARG1 Tripartite.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-02-08 12:26:48 PM EST
# Run End Date/Time: 2022-02-08 02:23:03 PM EST
# Run Duration: 116 minutes 14 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:33:08 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:33:26 PM EDT
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"81","D9",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","15.903923947028698","14.861120371837458","0.8851511065909671","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"82","D10",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","21.35401534074606","14.861120371837458","0.3379445154074155","3.3713788410082675","","","true","0.03999999910593033","true","3","19","","","","","","","","","","","false"
"83","D11",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","17.700995630775473","14.861120371837458","0.8970937623296092","3.3713788410082675","","","true","0.03999999910593033","true","3","14","","","","","","","","","","","false"
"84","D12",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","16.38664574980541","14.861120371837458","0.9302602217343691","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"85","D13",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","15.990722745755573","14.861120371837458","0.918797585537921","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"86","D14",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","15.988835872454938","14.861120371837458","0.9067926121956494","3.3713788410082675","","","true","0.03999999910593033","true","3","13","","","","","","","","","","","false"
"87","D15",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","12.700163762285658","14.861120371837458","0.16751737503669958","3.3713788410082675","","","true","0.03999999910593033","true","3","10","","","","","","","","","","","false"
"88","D16",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","14.471154045517025","14.861120371837458","0.5849433192331982","3.3713788410082675","","","true","0.03999999910593033","true","3","11","","","","","","","","","","","false"
"89","D17",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","14.229705053668805","14.861120371837458","0.8489584176165769","3.3713788410082675","","","true","0.03999999910593033","true","3","11","","","","","","","","","","","false"
"90","D18",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","14.650387862643019","14.861120371837458","0.7522086659916775","3.3713788410082675","","","true","0.03999999910593033","true","3","11","","","","","","","","","","","false"
"91","D19",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","14.546045845625116","14.861120371837458","0.8211561442563233","3.3713788410082675","","","true","0.03999999910593033","true","3","11","","","","","","","","","","","false"
"92","D20",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","12.593768229543352","14.861120371837458","0.2995727719747163","3.3713788410082675","","","true","0.03999999910593033","true","3","9","","","","","","","","","","","false"
"93","D21",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","9.005749960522394","14.861120371837458","0.31582604992520175","3.3713788410082675","","","true","0.03999999910593033","true","3","6","","","","","","","","","","","false"
"94","D22",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","8.397946704011236","14.861120371837458","0.16244302362928362","3.3713788410082675","","","true","0.03999999910593033","true","3","5","","","","","","","","","","","false"
"95","D23",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","8.393668652604712","14.861120371837458","0.19424069993471083","3.3713788410082675","","","true","0.03999999910593033","true","3","5","","","","","","","","","","","false"
"96","D24",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","8.883537489954644","14.861120371837458","0.3272874921787285","3.3713788410082675","","","true","0.03999999910593033","true","3","6","","","","","","","","","","","false"
"97","E1",,"","S056.1.1","HEX","UNKNOWN","HEX","NFQ-MGB","Amp","18.128686840121304","14.861120371837458","0.9449016205970473","3.3713788410082675","","","true","0.03999999910593033","true","3","15","","","","","","","","","","","false"
