# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_s3\data\JG076E_FP004-RP004x_Set_I.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-07-20 10:55:32 AM EDT
# Run End Date/Time: 2022-07-20 12:51:31 PM EDT
# Run Duration: 115 minutes 59 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:32:35 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:32:41 PM EDT
"Well","Well Position","Cycle Number","TET","ROX","HEX","SUN"
"165","G21","2",,"146433.66",,"69775.8"
"165","G21","3",,"144993.58",,"69596.24"
"165","G21","4",,"144479.38",,"69644.45"
"165","G21","5",,"144170.14",,"69549.766"
"165","G21","6",,"143586.8",,"69339.555"
"165","G21","7",,"143089.08",,"69197.42"
"165","G21","8",,"142689.58",,"69176.195"
"165","G21","9",,"142515.03",,"69211.18"
"165","G21","10",,"142614.89",,"69308.82"
"165","G21","11",,"142610.4",,"69472.79"
"165","G21","12",,"142584.1",,"69341.48"
"165","G21","13",,"142512.25",,"69354.875"
"165","G21","14",,"142643.38",,"69686.56"
"165","G21","15",,"142613.8",,"69771.88"
"165","G21","16",,"142688.98",,"69772.414"
"165","G21","17",,"142565.52",,"69943.07"
"165","G21","18",,"142492.25",,"69937.8"
"165","G21","19",,"142607.39",,"70015.43"
"165","G21","20",,"142711.36",,"70168.7"
"165","G21","21",,"142576.39",,"70326.31"
"165","G21","22",,"142459.03",,"70354.016"
"165","G21","23",,"142495.08",,"70390.78"
"165","G21","24",,"142652.45",,"70468.35"
"165","G21","25",,"142554.31",,"70494.97"
"165","G21","26",,"142508.77",,"70870.68"
"165","G21","27",,"142541.64",,"71469.06"
"165","G21","28",,"142435.05",,"72201.62"
"165","G21","29",,"142283.52",,"73419.68"
"165","G21","30",,"142296.97",,"75099.8"
"165","G21","31",,"142424.3",,"77788.17"
"165","G21","32",,"142428.17",,"81607.96"
"165","G21","33",,"142216.92",,"86420.92"
"165","G21","34",,"142026.72",,"92086.57"
"165","G21","35",,"141961.73",,"97897.625"
"165","G21","36",,"142081.94",,"103842.39"
"165","G21","37",,"142056.22",,"109882.18"
"165","G21","38",,"141865.23",,"115597.38"
"165","G21","39",,"141683.6",,"120922.75"
"165","G21","40",,"141599.66",,"125665.48"
"165","G21","41",,"141744.5",,"129733.234"
"165","G21","42",,"141682.25",,"133302.14"
"165","G21","43",,"141529.61",,"136580.27"
"165","G21","44",,"141412.81",,"139142.47"
"165","G21","45",,"141335.42",,"141638.72"
"165","G21","46",,"141303.72",,"143427.5"
"165","G21","47",,"141481.84",,"145356.45"
"165","G21","48",,"141414.53",,"147143.22"
"165","G21","49",,"141434.16",,"148708.33"
"165","G21","50",,"141803.48",,"149953.36"
"165","G21","51",,"141728.86",,"151053.58"
"165","G21","52",,"141444.52",,"152218.6"
"165","G21","53",,"141339.88",,"153150.06"
"165","G21","54",,"141513.81",,"154286.8"
"165","G21","55",,"141478.92",,"155671.48"
"165","G21","56",,"141532.17",,"156305.11"
"165","G21","57",,"141576.95",,"157127.1"
"165","G21","58",,"141598.9",,"158123.77"
"165","G21","59",,"141534.9",,"159179.27"
"165","G21","60",,"141600.83",,"160116.56"
"165","G21","61",,"141401.7",,"161032.1"
"165","G21","62",,"141343.52",,"161716.89"
"165","G21","63",,"141679.95",,"162670.5"
"165","G21","64",,"141663.27",,"164129.62"
"165","G21","65",,"141640.33",,"164859.72"
"165","G21","66",,"141621.27",,"165587.88"
"165","G21","67",,"141648.89",,"166524.48"
"165","G21","68",,"141678.38",,"167496.95"
"165","G21","69",,"141477.97",,"168450.72"
"165","G21","70",,"141365.48",,"169312.36"
"165","G21","71",,"141476.98",,"170544.47"
"165","G21","72",,"141407.53",,"171754.4"
"165","G21","73",,"141439.94",,"172978.8"
"165","G21","74",,"141697.22",,"174430.72"
"165","G21","75",,"141730.6",,"176571.0"
"165","G21","76",,"141697.12",,"179125.77"
"165","G21","77",,"141572.7",,"182347.55"
"165","G21","78",,"141472.86",,"186653.9"
"165","G21","79",,"141335.28",,"192488.14"
"165","G21","80",,"141241.3",,"198993.61"
"165","G21","81",,"141190.31",,"206469.4"
"165","G21","82",,"140853.53",,"215196.83"
"165","G21","83",,"140703.6",,"223822.6"
"165","G21","84",,"140716.25",,"232490.48"
"165","G21","85",,"140640.44",,"241106.33"
"165","G21","86",,"140557.17",,"249996.5"
"165","G21","87",,"140328.97",,"258958.06"
"165","G21","88",,"139856.47",,"267286.62"
"165","G21","89",,"139844.2",,"276137.97"
"165","G21","90",,"140259.66",,"283347.12"
"166","G22","1",,"153685.78",,"66901.234"
"166","G22","2",,"153405.17",,"66776.375"
"166","G22","3",,"151573.9",,"66237.51"
"166","G22","4",,"149466.95",,"65444.53"
"166","G22","5",,"147553.06",,"64777.24"
"166","G22","6",,"146265.72",,"64199.137"
"166","G22","7",,"145539.03",,"63857.02"
"166","G22","8",,"145100.47",,"63630.67"
"166","G22","9",,"144756.4",,"63519.29"
"166","G22","10",,"144592.77",,"63380.11"
"166","G22","11",,"144613.38",,"63380.79"
"166","G22","12",,"144288.64",,"63525.17"
"166","G22","13",,"144107.25",,"63595.895"
"166","G22","14",,"144187.8",,"63698.367"
"166","G22","15",,"144319.78",,"63710.55"
"166","G22","16",,"144467.73",,"63727.04"
"166","G22","17",,"144364.58",,"63720.652"
"166","G22","18",,"144266.73",,"63834.918"
"166","G22","19",,"144238.03",,"63952.39"
"166","G22","20",,"144445.14",,"63975.945"
"166","G22","21",,"144502.3",,"64031.668"
"166","G22","22",,"144389.12",,"64053.305"
"166","G22","23",,"144432.39",,"64090.824"
"166","G22","24",,"144576.0",,"64151.562"
"166","G22","25",,"144520.5",,"64313.105"
"166","G22","26",,"144364.39",,"64931.496"
"166","G22","27",,"144302.84",,"65951.3"
"166","G22","28",,"144348.64",,"67241.016"
"166","G22","29",,"144370.72",,"69501.03"
"166","G22","30",,"144157.1",,"73431.52"
"166","G22","31",,"143992.22",,"79241.71"
"166","G22","32",,"143989.58",,"86868.71"
"166","G22","33",,"143943.42",,"95790.88"
"166","G22","34",,"143611.77",,"105201.13"
"166","G22","35",,"143436.6",,"114889.32"
"166","G22","36",,"143366.92",,"123936.33"
"166","G22","37",,"143085.84",,"132563.77"
"166","G22","38",,"142907.53",,"140467.9"
"166","G22","39",,"142746.84",,"147387.56"
"166","G22","40",,"142598.58",,"153575.81"
"166","G22","41",,"142555.67",,"158643.69"
"166","G22","42",,"142701.23",,"163156.89"
"166","G22","43",,"142591.67",,"166776.81"
"166","G22","44",,"142382.58",,"169867.03"
"166","G22","45",,"142280.6",,"172453.73"
"166","G22","46",,"142218.55",,"174415.92"
"166","G22","47",,"142227.2",,"176188.31"
"166","G22","48",,"142381.25",,"177453.02"
"166","G22","49",,"142121.94",,"178698.83"
"166","G22","50",,"142104.6",,"180028.08"
"166","G22","51",,"142425.33",,"181035.1"
"166","G22","52",,"142395.3",,"181638.6"
"166","G22","53",,"142224.62",,"182275.22"
"166","G22","54",,"142195.53",,"183183.02"
"166","G22","55",,"142352.48",,"183812.12"
"166","G22","56",,"142316.1",,"184318.55"
"166","G22","57",,"142246.5",,"185044.33"
"166","G22","58",,"142233.03",,"185653.72"
"166","G22","59",,"142270.94",,"186048.08"
"166","G22","60",,"142185.48",,"186786.48"
"166","G22","61",,"142143.97",,"187277.94"
"166","G22","62",,"142265.4",,"187702.06"
"166","G22","63",,"142508.97",,"188187.28"
"166","G22","64",,"142544.5",,"189044.69"
"166","G22","65",,"142381.62",,"189334.4"
"166","G22","66",,"142335.25",,"189812.3"
"166","G22","67",,"142484.89",,"190372.8"
"166","G22","68",,"142453.31",,"190770.52"
"166","G22","69",,"142312.03",,"191478.22"
"166","G22","70",,"142255.78",,"191796.62"
"166","G22","71",,"142312.06",,"192235.7"
"166","G22","72",,"142281.17",,"192973.81"
"166","G22","73",,"142255.22",,"193286.2"
"166","G22","74",,"142201.33",,"193720.55"
"166","G22","75",,"142176.06",,"194398.58"
"166","G22","76",,"142237.97",,"194995.48"
"166","G22","77",,"142283.95",,"195582.97"
"166","G22","78",,"142569.95",,"195957.77"
"166","G22","79",,"142626.5",,"196371.58"
"166","G22","80",,"142393.98",,"196835.45"
"166","G22","81",,"142245.7",,"197447.47"
"166","G22","82",,"142062.48",,"198057.23"
"166","G22","83",,"142048.92",,"198536.55"
"166","G22","84",,"142283.4",,"198979.47"
"166","G22","85",,"142486.81",,"199526.9"
"166","G22","86",,"142534.5",,"200196.12"
"166","G22","87",,"142409.23",,"200614.22"
"166","G22","88",,"142017.44",,"201194.81"
"166","G22","89",,"142063.52",,"201748.17"
"166","G22","90",,"142656.58",,"202109.16"
"167","G23","1",,"138892.9",,"66204.07"
"167","G23","2",,"138602.5",,"66191.27"
"167","G23","3",,"136999.55",,"66555.8"
"167","G23","4",,"134815.47",,"66064.17"
"167","G23","5",,"132832.6",,"65401.297"
"167","G23","6",,"130745.28",,"64560.043"
"167","G23","7",,"129897.484",,"64013.066"
"167","G23","8",,"129562.664",,"63942.91"
"167","G23","9",,"129028.19",,"64072.58"
"167","G23","10",,"128628.77",,"64163.668"
"167","G23","11",,"128544.91",,"64122.668"
"167","G23","12",,"128574.9",,"64108.77"
"167","G23","13",,"128388.19",,"64275.316"
"167","G23","14",,"128416.945",,"64473.29"
"167","G23","15",,"128738.164",,"64508.5"
"167","G23","16",,"128797.69",,"64685.85"
"167","G23","17",,"128886.61",,"64731.605"
"167","G23","18",,"128805.24",,"64961.457"
"167","G23","19",,"128723.164",,"64966.766"
"167","G23","20",,"128678.82",,"64956.074"
"167","G23","21",,"128675.74",,"65080.62"
"167","G23","22",,"128843.85",,"65166.01"
"167","G23","23",,"128861.47",,"65272.97"
"167","G23","24",,"128900.22",,"65416.766"
"167","G23","25",,"128853.1",,"65810.695"
"167","G23","26",,"128850.96",,"66303.32"
"167","G23","27",,"128938.3",,"67170.016"
"167","G23","28",,"128917.766",,"68855.69"
"167","G23","29",,"128917.88",,"71301.87"
"167","G23","30",,"129123.62",,"75507.57"
"167","G23","31",,"128963.64",,"81966.54"
"167","G23","32",,"128946.34",,"91480.164"
"167","G23","33",,"129336.13",,"103294.89"
"167","G23","34",,"129518.17",,"115855.68"
"167","G23","35",,"129625.98",,"128030.266"
"167","G23","36",,"129810.44",,"138140.36"
"167","G23","37",,"129767.38",,"145903.16"
"167","G23","38",,"129748.305",,"152014.81"
"167","G23","39",,"129628.6",,"156334.31"
"167","G23","40",,"129562.375",,"159639.84"
"167","G23","41",,"129769.42",,"162194.16"
"167","G23","42",,"129893.11",,"164485.2"
"167","G23","43",,"129849.875",,"166292.97"
"167","G23","44",,"129960.37",,"168164.75"
"167","G23","45",,"130000.17",,"170062.27"
"167","G23","46",,"130124.7",,"171922.48"
"167","G23","47",,"130260.73",,"173555.53"
"167","G23","48",,"130190.54",,"175384.66"
"167","G23","49",,"130214.0",,"177113.94"
"167","G23","50",,"130280.65",,"178344.62"
"167","G23","51",,"130315.38",,"180259.19"
"167","G23","52",,"130397.195",,"181976.73"
"167","G23","53",,"130376.74",,"183874.42"
"167","G23","54",,"130633.44",,"185484.36"
"167","G23","55",,"130734.11",,"186950.69"
"167","G23","56",,"130800.59",,"188478.83"
"167","G23","57",,"130838.26",,"190338.19"
"167","G23","58",,"130835.484",,"192043.98"
"167","G23","59",,"130799.67",,"193621.11"
"167","G23","60",,"131016.13",,"195256.53"
"167","G23","61",,"130983.51",,"196712.48"
"167","G23","62",,"130858.445",,"198367.44"
"167","G23","63",,"130821.21",,"200085.69"
"167","G23","64",,"130834.76",,"201898.33"
"167","G23","65",,"130801.18",,"203458.08"
"167","G23","66",,"130966.6",,"204924.78"
"167","G23","67",,"131078.7",,"206516.69"
"167","G23","68",,"131042.04",,"208135.47"
"167","G23","69",,"131291.4",,"210239.4"
"167","G23","70",,"131344.0",,"212092.08"
"167","G23","71",,"131492.55",,"214439.22"
"167","G23","72",,"131542.06",,"216472.88"
"167","G23","73",,"131433.34",,"219495.45"
"167","G23","74",,"131511.34",,"222515.47"
"167","G23","75",,"131527.11",,"227027.9"
"167","G23","76",,"131436.22",,"232118.95"
"167","G23","77",,"131660.88",,"238178.05"
"167","G23","78",,"131956.39",,"245552.22"
"167","G23","79",,"132059.31",,"253898.73"
"167","G23","80",,"132166.97",,"263173.9"
"167","G23","81",,"132215.1",,"272605.4"
"167","G23","82",,"132160.4",,"282300.03"
"167","G23","83",,"132173.48",,"291971.53"
"167","G23","84",,"132141.89",,"301396.84"
"167","G23","85",,"132557.92",,"310568.56"
"167","G23","86",,"132646.16",,"319875.5"
"167","G23","87",,"132529.52",,"329490.72"
"167","G23","88",,"132678.11",,"338390.66"
"167","G23","89",,"132956.7",,"347414.8"
"167","G23","90",,"132950.1",,"355084.34"
"168","G24","1",,"157725.4",,"71269.86"
"168","G24","2",,"157494.72",,"71183.84"
"168","G24","3",,"156322.73",,"71010.42"
"168","G24","4",,"154319.86",,"70324.42"
"168","G24","5",,"152223.83",,"69245.27"
"168","G24","6",,"150558.89",,"68459.23"
"168","G24","7",,"149817.53",,"67830.47"
"168","G24","8",,"149339.89",,"67653.01"
"168","G24","9",,"148818.19",,"67621.95"
"168","G24","10",,"148597.45",,"67574.98"
"168","G24","11",,"148656.84",,"67541.914"
"168","G24","12",,"148919.44",,"67446.85"
"168","G24","13",,"148875.89",,"67374.2"
"168","G24","14",,"148753.44",,"67301.37"
"168","G24","15",,"148716.3",,"67285.83"
"168","G24","16",,"148609.33",,"67336.52"
"168","G24","17",,"148545.1",,"67501.01"
"168","G24","18",,"148682.33",,"67530.984"
"168","G24","19",,"148588.45",,"67504.02"
"168","G24","20",,"148517.44",,"67569.33"
"168","G24","21",,"148611.34",,"67731.09"
"168","G24","22",,"148573.84",,"67995.375"
"168","G24","23",,"148709.7",,"68655.6"
"168","G24","24",,"148644.31",,"69916.125"
"168","G24","25",,"148577.27",,"72073.63"
"168","G24","26",,"148538.95",,"75797.71"
"168","G24","27",,"148148.34",,"81962.4"
"168","G24","28",,"147928.88",,"91492.47"
"168","G24","29",,"147765.38",,"104236.2"
"168","G24","30",,"147539.5",,"118674.13"
"168","G24","31",,"147341.7",,"132779.45"
"168","G24","32",,"147152.62",,"144967.67"
"168","G24","33",,"146967.05",,"154293.81"
"168","G24","34",,"146595.5",,"160981.9"
"168","G24","35",,"146578.22",,"165679.1"
"168","G24","36",,"146833.45",,"168795.88"
"168","G24","37",,"146732.5",,"170923.77"
"168","G24","38",,"146644.5",,"172341.06"
"168","G24","39",,"146642.27",,"173512.89"
"168","G24","40",,"146753.64",,"174347.52"
"168","G24","41",,"146695.69",,"175288.94"
"168","G24","42",,"146664.53",,"175864.0"
"168","G24","43",,"146735.73",,"176269.02"
"168","G24","44",,"146728.97",,"176917.84"
"168","G24","45",,"146705.39",,"177749.23"
"168","G24","46",,"146742.9",,"177986.4"
"168","G24","47",,"146717.31",,"178500.78"
"168","G24","48",,"146699.16",,"178883.69"
"168","G24","49",,"146719.36",,"179258.9"
"168","G24","50",,"146870.25",,"179778.72"
"168","G24","51",,"146854.84",,"180370.92"
"168","G24","52",,"146839.98",,"180922.7"
"168","G24","53",,"146927.17",,"181387.86"
"168","G24","54",,"146915.0",,"182067.55"
"168","G24","55",,"146949.22",,"182626.19"
"168","G24","56",,"146935.1",,"183067.27"
"168","G24","57",,"146947.56",,"183468.84"
"168","G24","58",,"146969.5",,"183900.16"
"168","G24","59",,"147105.34",,"184343.89"
"168","G24","60",,"147083.56",,"185051.81"
"168","G24","61",,"147064.19",,"185461.38"
"168","G24","62",,"147008.97",,"185971.4"
"168","G24","63",,"146988.23",,"186389.38"
"168","G24","64",,"146960.56",,"186996.14"
"168","G24","65",,"147004.7",,"187222.2"
"168","G24","66",,"146941.92",,"187696.06"
"168","G24","67",,"146823.27",,"188210.05"
"168","G24","68",,"146812.16",,"188698.94"
"168","G24","69",,"147005.86",,"189078.98"
"168","G24","70",,"147032.56",,"189429.97"
"168","G24","71",,"147159.31",,"189961.95"
"168","G24","72",,"147230.92",,"190624.98"
"168","G24","73",,"147183.64",,"190826.19"
"168","G24","74",,"147216.52",,"191320.62"
"168","G24","75",,"147308.55",,"191708.03"
"168","G24","76",,"147315.47",,"192412.44"
"168","G24","77",,"147252.94",,"192909.27"
"168","G24","78",,"147279.7",,"193418.34"
"168","G24","79",,"147311.62",,"194016.38"
"168","G24","80",,"147273.6",,"194160.9"
"168","G24","81",,"147332.88",,"194706.2"
"168","G24","82",,"147258.62",,"195174.56"
"168","G24","83",,"147185.55",,"195335.66"
"168","G24","84",,"147213.77",,"195840.4"
"168","G24","85",,"147214.89",,"196549.03"
"168","G24","86",,"147395.62",,"197001.83"
"168","G24","87",,"147357.0",,"197770.83"
"168","G24","88",,"147301.0",,"198230.38"
"168","G24","89",,"147361.75",,"198676.56"
"168","G24","90",,"147343.19",,"199115.8"
"169","H1","1","75657.586","148781.95",,
"169","H1","2","75375.52","148242.3",,
"169","H1","3","74817.53","147256.8",,
"169","H1","4","74342.15","146333.22",,
"169","H1","5","73439.055","144608.45",,
"169","H1","6","72451.68","142710.45",,
"169","H1","7","71581.23","141421.86",,
"169","H1","8","71275.92","140730.83",,
"169","H1","9","71071.86","140436.53",,
"169","H1","10","71064.336","140267.72",,
"169","H1","11","71227.94","140152.92",,
"169","H1","12","71289.2","140027.12",,
"169","H1","13","71325.64","139961.36",,
"169","H1","14","71303.68","139874.45",,
"169","H1","15","71284.19","139898.25",,
"169","H1","16","71360.69","139824.67",,
"169","H1","17","71375.0","139824.14",,
"169","H1","18","71351.78","139779.44",,
"169","H1","19","71311.12","139708.98",,
"169","H1","20","71376.87","139679.48",,
"169","H1","21","71577.77","139729.5",,
"169","H1","22","71605.96","139694.22",,
"169","H1","23","71708.016","139705.47",,
"169","H1","24","71721.14","139687.36",,
"169","H1","25","72002.914","139680.98",,
"169","H1","26","72588.87","139577.11",,
"169","H1","27","73435.586","139484.08",,
"169","H1","28","75214.086","139505.39",,
"169","H1","29","78407.95","139442.98",,
"169","H1","30","84164.76","139431.75",,
"169","H1","31","94343.48","139370.28",,
"169","H1","32","110374.836","139376.23",,
"169","H1","33","132184.73","139212.36",,
"169","H1","34","157880.73","138915.14",,
"169","H1","35","182774.66","138804.16",,
"169","H1","36","203274.31","138776.36",,
"169","H1","37","218279.4","138597.23",,
"169","H1","38","227884.19","138425.11",,
"169","H1","39","233981.45","138454.58",,
"169","H1","40","238137.05","138707.02",,
"169","H1","41","240811.36","138713.53",,
"169","H1","42","242911.16","138633.69",,
"169","H1","43","244137.12","138568.58",,
"169","H1","44","245629.52","138516.69",,
"169","H1","45","247281.08","138518.78",,
"169","H1","46","248270.31","138620.28",,
"169","H1","47","249443.86","138498.22",,
"169","H1","48","250631.42","138448.3",,
"169","H1","49","251529.77","138488.3",,
"169","H1","50","252601.33","138537.7",,
"169","H1","51","253627.19","138444.66",,
"169","H1","52","254629.33","138460.2",,
"169","H1","53","255635.14","138664.19",,
"169","H1","54","256571.55","138660.8",,
"169","H1","55","257853.27","138548.7",,
"169","H1","56","258984.69","138520.33",,
"169","H1","57","259931.42","138597.19",,
"169","H1","58","260940.0","138639.92",,
"169","H1","59","261876.0","138829.34",,
"169","H1","60","262877.62","138754.61",,
"169","H1","61","263997.5","138663.97",,
"169","H1","62","264862.3","138580.27",,
