# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_2\data\JG045A TMCC1 Gen3 EvaGreen.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2020-11-05 10:11:48 AM EST
# Run End Date/Time: 2020-11-05 12:23:07 PM EST
# Run Duration: 131 minutes 18 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-08-07 06:02:02 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-08-07 06:05:19 PM EDT
"Well","Well Position","Cycle Number","SYBR","ROX"
"4","A4","187","26926.559","151509.44"
"4","A4","188","26261.408","151365.19"
"4","A4","189","26486.48","151570.39"
"4","A4","190","26031.63","151441.78"
"4","A4","191","25698.146","151142.34"
"4","A4","192","25442.19","150975.77"
"4","A4","193","25314.5","151036.22"
"4","A4","194","24721.64","150730.4"
"4","A4","195","24888.598","150574.05"
"4","A4","196","24291.691","150469.52"
"4","A4","197","24336.617","150306.4"
"4","A4","198","24132.377","150445.62"
"4","A4","199","23912.371","150313.64"
"4","A4","200","23485.28","150365.25"
"4","A4","201","23404.494","149940.75"
"4","A4","202","22833.33","149891.14"
"4","A4","203","22987.637","149578.5"
"4","A4","204","22102.117","149740.56"
"4","A4","205","22218.385","149685.34"
"4","A4","206","22170.139","149489.25"
"4","A4","207","21857.357","149696.81"
"4","A4","208","21542.91","149385.88"
"4","A4","209","21293.049","149384.48"
"4","A4","210","21043.902","149086.39"
"4","A4","211","20894.492","148895.45"
"4","A4","212","20499.516","149097.11"
"4","A4","213","20559.568","148829.73"
"4","A4","214","20152.322","148345.45"
"4","A4","215","20469.117","148394.5"
"4","A4","216","19960.377","148451.69"
"4","A4","217","19889.428","148163.0"
"4","A4","218","19528.732","148120.86"
"4","A4","219","19192.002","148080.52"
"4","A4","220","19040.434","148292.16"
"4","A4","221","18840.365","147703.38"
"4","A4","222","18995.889","147640.33"
"5","A5","1","27060.703","160220.88"
"5","A5","2","27242.998","159680.23"
"5","A5","3","27834.7","158666.75"
"5","A5","4","28255.842","157970.23"
"5","A5","5","28860.41","157627.4"
"5","A5","6","29748.412","157242.5"
"5","A5","7","31078.225","156849.88"
"5","A5","8","33420.46","156286.78"
"5","A5","9","37437.53","155994.14"
"5","A5","10","44499.89","155608.12"
"5","A5","11","56750.496","155264.31"
"5","A5","12","76889.26","155164.81"
"5","A5","13","106571.79","155220.83"
"5","A5","14","145004.53","155221.33"
"5","A5","15","187107.34","155277.12"
"5","A5","16","227103.81","155409.69"
"5","A5","17","260180.9","155376.11"
"5","A5","18","284015.25","155302.08"
"5","A5","19","300023.75","155157.61"
"5","A5","20","310207.6","155103.11"
"5","A5","21","316653.44","155125.31"
"5","A5","22","320223.0","154852.7"
"5","A5","23","322733.3","154793.6"
"5","A5","24","324310.06","154930.44"
"5","A5","25","325305.88","155005.22"
"5","A5","26","326441.38","155004.12"
"5","A5","27","327705.38","155060.19"
"5","A5","28","328323.84","154890.06"
"5","A5","29","328878.88","154827.25"
"5","A5","30","329620.97","154857.84"
"5","A5","31","330398.16","154820.64"
"5","A5","32","331008.38","154736.23"
"5","A5","33","331766.22","154792.81"
"5","A5","34","332390.38","155095.12"
"5","A5","35","332799.03","155134.05"
"5","A5","36","333450.22","155163.12"
"5","A5","37","333908.66","155109.4"
"5","A5","38","334384.22","155085.22"
"5","A5","39","334564.28","155237.56"
"5","A5","40","334975.66","155308.7"
"5","A5","41","335149.4","155271.98"
"5","A5","42","335241.7","155293.73"
"5","A5","43","335918.4","155269.44"
"5","A5","44","335833.8","155390.55"
"5","A5","45","336065.34","155576.69"
"5","A5","46","336765.25","155634.6"
"5","A5","47","336921.3","155704.62"
"5","A5","48","337081.72","155668.12"
"5","A5","49","337226.66","155599.8"
"5","A5","50","337259.1","155637.11"
"5","A5","51","337767.1","155583.52"
"5","A5","52","337696.94","155623.7"
"5","A5","53","337977.12","155759.34"
"5","A5","54","338173.1","155707.48"
"5","A5","55","338475.38","155662.94"
"5","A5","56","338263.56","155663.62"
"5","A5","57","338465.03","155743.69"
"5","A5","58","338815.6","155872.0"
"5","A5","59","339025.5","155963.83"
"5","A5","60","339004.44","156014.64"
"5","A5","61","339170.16","155966.44"
"5","A5","62","338891.7","155789.97"
"5","A5","63","339230.66","155714.33"
"5","A5","64","339466.62","155848.88"
"5","A5","65","339804.88","155826.22"
"5","A5","66","340261.25","155892.61"
"5","A5","67","340789.84","155900.3"
"5","A5","68","341381.22","155874.81"
"5","A5","69","342372.97","156089.12"
"5","A5","70","343055.8","156123.39"
"5","A5","71","344880.3","156129.75"
"5","A5","72","347588.47","156093.28"
"5","A5","73","351268.84","156162.44"
"5","A5","74","356190.9","156190.58"
"5","A5","75","363098.22","156357.88"
"5","A5","76","372043.03","156287.02"
"5","A5","77","384638.25","156202.98"
"5","A5","78","400764.03","156232.34"
"5","A5","79","420312.53","156367.05"
"5","A5","80","443678.22","156547.3"
"5","A5","81","470162.22","156604.12"
"5","A5","82","497800.16","156756.05"
"5","A5","83","525864.8","156884.97"
"5","A5","84","554813.4","156840.94"
"5","A5","85","581550.5","156971.84"
"5","A5","86","606705.3","156977.42"
"5","A5","87","632690.4","156945.42"
"5","A5","88","655498.5","157125.4"
"5","A5","89","677016.25","157201.86"
"5","A5","90","693909.4","157173.27"
"5","A5","91","712649.2","157996.6"
"5","A5","92","708347.1","157970.25"
"5","A5","93","704142.75","157905.23"
"5","A5","94","700266.25","158086.62"
"5","A5","95","693656.6","158353.31"
"5","A5","96","688810.3","158208.9"
"5","A5","97","686161.06","158393.92"
"5","A5","98","681637.56","158221.1"
"5","A5","99","674282.9","158195.2"
"5","A5","100","669590.0","158558.06"
"5","A5","101","662773.6","158793.53"
"5","A5","102","656397.6","158207.58"
"5","A5","103","652340.75","158672.3"
"5","A5","104","644440.56","158583.28"
"5","A5","105","638080.6","158653.22"
"5","A5","106","632387.5","158796.94"
"5","A5","107","626257.0","158679.3"
"5","A5","108","616464.8","158810.97"
"5","A5","109","611202.94","158982.5"
"5","A5","110","601438.94","158800.81"
"5","A5","111","594288.56","159067.16"
"5","A5","112","586191.8","158951.31"
"5","A5","113","575214.6","158972.72"
"5","A5","114","568186.7","159172.66"
"5","A5","115","557125.1","158952.84"
"5","A5","116","548281.44","159086.98"
"5","A5","117","540171.4","159086.03"
"5","A5","118","526210.8","159009.56"
"5","A5","119","516484.38","158801.31"
"5","A5","120","505569.12","158972.36"
"5","A5","121","493200.62","159067.67"
"5","A5","122","480874.53","159115.28"
"5","A5","123","467101.84","159044.47"
"5","A5","124","451550.5","159017.75"
"5","A5","125","435821.5","158913.94"
"5","A5","126","417996.66","158936.97"
"5","A5","127","396386.3","159116.16"
"5","A5","128","375820.9","159006.9"
"5","A5","129","355763.5","158919.9"
"5","A5","130","335288.78","159192.05"
"5","A5","131","315752.06","158958.0"
"5","A5","132","296018.6","159124.27"
"5","A5","133","278230.72","159235.73"
"5","A5","134","260931.55","159053.44"
"5","A5","135","246099.75","159051.28"
"5","A5","136","231952.2","158747.55"
"5","A5","137","219298.69","158814.28"
"5","A5","138","208110.45","158806.25"
"5","A5","139","197376.88","159019.77"
"5","A5","140","186778.45","158617.55"
"5","A5","141","177660.0","158789.0"
"5","A5","142","168566.02","158761.75"
"5","A5","143","159771.58","158727.56"
"5","A5","144","151366.36","158451.38"
"5","A5","145","142279.5","158563.17"
"5","A5","146","134676.05","158729.56"
"5","A5","147","126841.79","158292.73"
"5","A5","148","118739.92","158319.0"
"5","A5","149","111305.15","158629.81"
"5","A5","150","103943.484","158337.77"
"5","A5","151","96302.49","158394.62"
"5","A5","152","89360.445","158468.05"
"5","A5","153","82682.17","158191.75"
"5","A5","154","76962.71","158261.98"
"5","A5","155","70235.17","157850.45"
"5","A5","156","64247.164","157975.28"
"5","A5","157","58925.99","158011.89"
"5","A5","158","54093.54","158082.95"
"5","A5","159","49935.395","157855.02"
"5","A5","160","46006.676","157614.62"
"5","A5","161","42518.2","157275.72"
"5","A5","162","39474.434","157787.95"
"5","A5","163","37292.203","157377.48"
"5","A5","164","35375.438","157613.19"
"5","A5","165","34306.06","157443.31"
"5","A5","166","32920.836","157323.12"
"5","A5","167","31813.008","157393.75"
"5","A5","168","30454.44","157433.98"
"5","A5","169","29466.805","157148.67"
"5","A5","170","28799.627","156968.2"
"5","A5","171","28333.19","156868.22"
"5","A5","172","27615.775","157121.48"
"5","A5","173","27159.492","156830.62"
"5","A5","174","26629.87","157021.39"
"5","A5","175","26557.99","156568.88"
"5","A5","176","25888.904","156526.36"
"5","A5","177","25620.988","156561.34"
"5","A5","178","25653.186","156571.98"
"5","A5","179","25159.355","156521.22"
"5","A5","180","25019.46","156198.08"
"5","A5","181","24787.58","156063.98"
"5","A5","182","24409.605","156171.56"
"5","A5","183","24246.525","155997.03"
"5","A5","184","23714.734","155685.72"
"5","A5","185","23559.834","155729.88"
"5","A5","186","23560.715","155667.3"
"5","A5","187","23098.896","155758.83"
"5","A5","188","22713.135","155531.9"
"5","A5","189","22594.787","155363.89"
"5","A5","190","22397.162","154899.12"
"5","A5","191","22280.824","155070.86"
"5","A5","192","22301.26","154634.5"
"5","A5","193","21824.713","154931.78"
"5","A5","194","21822.225","154632.81"
"5","A5","195","21453.748","154537.97"
"5","A5","196","21545.562","154614.39"
"5","A5","197","21057.879","154370.81"
"5","A5","198","20845.824","154319.27"
"5","A5","199","20671.648","154100.8"
"5","A5","200","20541.223","153937.11"
"5","A5","201","20114.275","153844.8"
"5","A5","202","20030.326","153995.23"
"5","A5","203","19828.174","153742.72"
"5","A5","204","19744.607","153554.0"
"5","A5","205","19729.4","153329.89"
"5","A5","206","19572.78","153088.62"
"5","A5","207","19163.145","153107.3"
"5","A5","208","19207.04","152788.25"
"5","A5","209","18725.635","152899.73"
"5","A5","210","18747.357","152529.66"
"5","A5","211","18727.838","152627.44"
"5","A5","212","18409.865","152452.06"
"5","A5","213","18164.676","152305.1"
"5","A5","214","18037.752","152468.27"
"5","A5","215","17767.492","152261.33"
"5","A5","216","18060.773","152085.19"
"5","A5","217","17588.996","152085.75"
"5","A5","218","17652.525","151817.25"
"5","A5","219","17169.502","151606.36"
"5","A5","220","17293.256","151678.77"
"5","A5","221","17020.744","151517.3"
"5","A5","222","16783.006","151351.6"
"7","A7","1","31376.814","154030.55"
"7","A7","2","31573.201","153180.47"
"7","A7","3","31855.115","151163.28"
"7","A7","4","32079.514","149594.14"
"7","A7","5","32613.416","148410.02"
"7","A7","6","33475.496","147631.44"
"7","A7","7","35153.73","147161.44"
"7","A7","8","38178.47","147033.53"
"7","A7","9","43358.83","147173.9"
"7","A7","10","52392.742","146985.0"
"7","A7","11","66921.6","146828.4"
"7","A7","12","88054.984","146788.78"
"7","A7","13","115351.72","146813.11"
"7","A7","14","148377.53","146882.94"
"7","A7","15","184210.3","146980.45"
"7","A7","16","220115.17","147243.03"
"7","A7","17","253977.12","147242.42"
"7","A7","18","284034.44","147228.73"
"7","A7","19","309826.84","147120.12"
"7","A7","20","330754.5","147032.39"
"7","A7","21","347498.25","147140.83"
"7","A7","22","360944.84","147075.23"
"7","A7","23","370624.75","146994.3"
"7","A7","24","377632.78","147164.3"
"7","A7","25","383187.44","147304.78"
"7","A7","26","387076.9","147236.62"
"7","A7","27","390098.03","147234.69"
"7","A7","28","392231.22","147154.19"
"7","A7","29","394017.56","147110.14"
"7","A7","30","395645.72","147118.28"
"7","A7","31","396301.47","147074.94"
"7","A7","32","396888.44","147099.02"
"7","A7","33","397461.16","147128.83"
"7","A7","34","397505.16","147437.67"
"7","A7","35","398055.75","147406.89"
"7","A7","36","398740.4","147380.42"
"7","A7","37","398927.38","147409.3"
"7","A7","38","399434.84","147412.08"
"7","A7","39","400381.8","147536.16"
"7","A7","40","400777.47","147504.73"
"7","A7","41","401322.3","147414.12"
"7","A7","42","402667.25","147544.4"
"7","A7","43","403225.0","147628.9"
"7","A7","44","404809.12","147571.45"
"7","A7","45","407942.47","147604.55"
"7","A7","46","412007.03","147497.98"
"7","A7","47","417133.38","147422.2"
"7","A7","48","426769.78","147410.25"
"7","A7","49","439294.75","147590.23"
"7","A7","50","459103.16","147603.03"
"7","A7","51","486651.3","147558.88"
"7","A7","52","521995.88","147877.73"
"7","A7","53","562751.0","148128.55"
"7","A7","54","608205.1","148246.67"
"7","A7","55","654960.06","148374.14"
"7","A7","56","699675.8","148449.06"
"7","A7","57","741514.0","148471.53"
"7","A7","58","780813.4","148717.83"
"7","A7","59","817679.4","148769.06"
"7","A7","60","851618.1","148825.64"
"7","A7","61","883071.3","148876.62"
"7","A7","62","910992.7","149093.3"
"7","A7","63","936458.06","149123.38"
"7","A7","64","960126.9","149194.47"
"7","A7","65","982971.7","149342.94"
"7","A7","66","1004586.25","149369.19"
"7","A7","67","1023369.44","149379.88"
"7","A7","68","1040544.94","149553.02"
"7","A7","69","1057790.4","149578.19"
"7","A7","70","1071825.4","149812.58"
"7","A7","71","1087402.2","149741.23"
"7","A7","72","1099136.9","149461.23"
"7","A7","73","1108896.4","148966.02"
"7","A7","74","1113296.9","148280.38"
"7","A7","75","1113457.1","147424.17"
"7","A7","76","1113815.6","146898.61"
"7","A7","77","1118624.1","146537.25"
"7","A7","78","1129355.1","146286.0"
"7","A7","79","1139859.6","146156.62"
"7","A7","80","1149343.0","146057.45"
"7","A7","81","1159335.9","145982.77"
"7","A7","82","1170989.1","145955.62"
"7","A7","83","1178983.0","145840.55"
"7","A7","84","1185778.6","145634.33"
"7","A7","85","1192680.6","145604.67"
"7","A7","86","1199787.8","145726.53"
"7","A7","87","1206788.8","145623.92"
"7","A7","88","1213009.4","145552.39"
"7","A7","89","1218141.4","145492.45"
"7","A7","90","1221924.4","145476.55"
"7","A7","91","1185602.0","145153.95"
"7","A7","92","1178307.8","145280.23"
"7","A7","93","1170362.5","144916.34"
"7","A7","94","1163601.2","144990.34"
"7","A7","95","1156062.2","145067.67"
"7","A7","96","1151499.5","145077.22"
"7","A7","97","1140402.9","145161.33"
"7","A7","98","1135516.5","145289.45"
"7","A7","99","1126833.1","145227.42"
"7","A7","100","1120605.2","145338.11"
"7","A7","101","1114936.5","145384.92"
"7","A7","102","1106223.5","145485.66"
"7","A7","103","1100938.8","145338.0"
"7","A7","104","1092809.0","145677.11"
"7","A7","105","1086188.5","145479.16"
"7","A7","106","1080751.1","145637.7"
"7","A7","107","1074677.6","145563.1"
"7","A7","108","1068143.1","145470.92"
"7","A7","109","1061134.2","145706.64"
"7","A7","110","1053487.5","145404.0"
"7","A7","111","1047910.5","145316.05"
"7","A7","112","1041327.4","145404.84"
"7","A7","113","1034420.75","145672.25"
"7","A7","114","1029120.5","145702.45"
"7","A7","115","1021026.25","145639.81"
"7","A7","116","1015726.6","145376.0"
"7","A7","117","1008918.0","145575.61"
"7","A7","118","1002867.56","145600.23"
"7","A7","119","995200.3","145676.94"
"7","A7","120","985620.7","145425.72"
"7","A7","121","980794.6","145569.39"
"7","A7","122","974488.75","145606.7"
"7","A7","123","967946.0","145740.53"
"7","A7","124","960524.0","145288.7"
"7","A7","125","955322.7","145820.42"
"7","A7","126","949539.0","145553.31"
"7","A7","127","941519.94","145481.61"
"7","A7","128","935125.2","145637.48"
"7","A7","129","929410.56","145711.73"
"7","A7","130","923777.2","145585.94"
"7","A7","131","915525.75","145443.36"
"7","A7","132","909822.4","145316.39"
"7","A7","133","902417.5","145621.94"
"7","A7","134","894809.6","145213.38"
"7","A7","135","889418.4","145589.0"
"7","A7","136","880108.7","145431.12"
"7","A7","137","874596.1","145527.38"
"7","A7","138","869398.5","145179.6"
"7","A7","139","861466.1","145111.88"
"7","A7","140","854946.06","144973.3"
"7","A7","141","849385.6","144586.6"
"7","A7","142","842691.6","144913.77"
"7","A7","143","833883.6","144719.08"
"7","A7","144","828319.25","144763.83"
"7","A7","145","822080.94","144888.55"
"7","A7","146","812283.8","145024.64"
"7","A7","147","808198.25","144649.3"
"7","A7","148","799951.56","144655.64"
"7","A7","149","792781.2","144383.72"
"7","A7","150","785377.3","144529.97"
"7","A7","151","778745.44","144181.42"
"7","A7","152","771507.75","144463.56"
"7","A7","153","763578.8","144003.1"
"7","A7","154","756898.7","144058.14"
"7","A7","155","749301.8","143757.33"
"7","A7","156","742256.2","143919.8"
"7","A7","157","735066.44","143886.45"
"7","A7","158","727837.44","144139.95"
"7","A7","159","718082.7","143663.95"
"7","A7","160","709611.25","143360.95"
"7","A7","161","700710.5","143415.84"
"7","A7","162","693485.9","143400.34"
"7","A7","163","684644.06","143040.61"
"7","A7","164","675356.8","143501.0"
"7","A7","165","666241.75","143017.97"
"7","A7","166","655417.1","143118.47"
"7","A7","167","646183.9","142970.31"
"7","A7","168","634421.7","142977.16"
"7","A7","169","621730.6","142695.1"
"7","A7","170","607692.44","142660.88"
"7","A7","171","594972.2","142285.52"
"7","A7","172","580965.75","142548.88"
"7","A7","173","560817.44","142475.73"
"7","A7","174","541570.2","142133.89"
"7","A7","175","518966.12","141849.45"
"7","A7","176","491502.62","142154.05"
"7","A7","177","458094.94","141662.98"
"7","A7","178","420676.1","141661.97"
"7","A7","179","373472.78","141280.36"
"7","A7","180","329829.66","141138.83"
"7","A7","181","285498.38","141118.4"
"7","A7","182","242219.03","141042.14"
"7","A7","183","204473.17","140921.95"
"7","A7","184","183907.77","140975.94"
"7","A7","185","176719.77","140864.88"
"7","A7","186","172270.94","140744.55"
"7","A7","187","168285.36","140608.67"
"7","A7","188","164228.39","140591.11"
"7","A7","189","159768.16","140161.64"
"7","A7","190","155907.52","140013.95"
"7","A7","191","151718.48","139885.66"
"7","A7","192","147786.53","139963.62"
"7","A7","193","144243.95","139851.92"
"7","A7","194","140208.95","139651.27"
"7","A7","195","136974.14","139343.89"
"7","A7","196","133217.11","139428.77"
"7","A7","197","130207.04","139114.66"
"7","A7","198","127311.89","139318.17"
"7","A7","199","124065.39","138958.86"
"7","A7","200","121380.83","138680.86"
"7","A7","201","118886.58","139038.7"
"7","A7","202","116446.96","138947.12"
"7","A7","203","113788.15","138528.03"
"7","A7","204","112131.234","138442.45"
"7","A7","205","109669.26","138560.28"
"7","A7","206","108042.49","138261.64"
"7","A7","207","105662.41","138026.44"
"7","A7","208","103444.48","137557.94"
"7","A7","209","101832.71","137581.33"
"7","A7","210","99820.58","137650.88"
"7","A7","211","97863.29","137272.11"
"7","A7","212","95939.13","137481.55"
"7","A7","213","94364.54","137335.78"
"7","A7","214","92422.56","136931.8"
"7","A7","215","90680.59","137010.45"
"7","A7","216","88982.58","136751.1"
"7","A7","217","87101.91","136793.6"
"7","A7","218","85781.76","136226.31"
"7","A7","219","83771.79","136535.95"
"7","A7","220","82309.945","136386.16"
"7","A7","221","80385.71","135861.98"
"7","A7","222","78777.016","135946.05"
"8","A8","1","31045.71","163084.44"
"8","A8","2","31313.875","162477.0"
"8","A8","3","31726.432","160542.12"
"8","A8","4","32064.234","159622.55"
"8","A8","5","32594.742","158714.02"
"8","A8","6","33580.098","158050.3"
"8","A8","7","35141.906","157715.11"
"8","A8","8","37901.76","157487.81"
"8","A8","9","43072.82","157362.2"
"8","A8","10","51684.043","157311.69"
"8","A8","11","65428.164","157176.0"
"8","A8","12","85953.88","157127.86"
"8","A8","13","113479.766","157308.3"
"8","A8","14","147148.98","157288.45"
"8","A8","15","183977.88","157284.12"
"8","A8","16","221801.52","157270.81"
"8","A8","17","257475.7","157457.34"
"8","A8","18","289272.44","157441.27"
"8","A8","19","317179.1","157340.23"
"8","A8","20","340559.3","157321.1"
"8","A8","21","358865.34","157489.39"
"8","A8","22","372549.94","157470.27"
"8","A8","23","383613.75","157464.95"
"8","A8","24","391255.88","157438.53"
"8","A8","25","396018.06","157606.11"
"8","A8","26","400973.94","157552.19"
"8","A8","27","404598.03","157452.16"
"8","A8","28","407195.1","157489.27"
"8","A8","29","408365.25","157552.94"
"8","A8","30","410271.78","157533.95"
"8","A8","31","411369.66","157701.58"
"8","A8","32","413024.8","157648.98"
"8","A8","33","413318.56","157587.94"
"8","A8","34","414035.66","157587.61"
"8","A8","35","415217.8","157687.25"
"8","A8","36","415078.6","157769.58"
"8","A8","37","415467.3","157931.56"
"8","A8","38","416171.16","158056.73"
"8","A8","39","416887.2","158120.4"
"8","A8","40","417833.94","158067.7"
"8","A8","41","417897.22","157971.39"
"8","A8","42","419229.62","158012.83"
"8","A8","43","419617.56","157962.19"
