,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,Cycle,Fluorescence,Corr_Fluorescence,S036.0,S057.0.1,S057.1.2,log$_{1}$$_{0}$ S036.0,log$_{1}$$_{0}$ S057.0.1,log$_{1}$$_{0}$ S057.1.2
227,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,24,-0.432629708,0.3341672718524933,100000000,100,100,8,2,2
228,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,25,-0.013213221,-0.003039075,100000000,100,100,8,2,2
229,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,25,-0.500186579,0.3874579071998596,100000000,100,100,8,2,2
230,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,26,-0.014881612,-0.004231328,100000000,100,100,8,2,2
231,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,26,-0.563594566,0.43743640184402466,100000000,100,100,8,2,2
232,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,27,-0.016905185,-0.005727772,100000000,100,100,8,2,2
233,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,27,-0.617393499,0.47974368929862976,100000000,100,100,8,2,2
234,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,28,-0.020594888,-0.008651152,100000000,100,100,8,2,2
235,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,28,-0.661377014,0.5142150521278381,100000000,100,100,8,2,2
236,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,29,-0.021622995,-0.009295042,100000000,100,100,8,2,2
237,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,29,-0.698682922,0.5433555245399475,100000000,100,100,8,2,2
238,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,30,-0.021558862,-0.009003497,100000000,100,100,8,2,2
239,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,30,-0.729462341,0.5672857165336609,100000000,100,100,8,2,2
240,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,31,-0.022262547,-0.009369539,100000000,100,100,8,2,2
241,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,31,-0.755628852,0.5875332951545715,100000000,100,100,8,2,2
242,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,32,-0.023787048,-0.01043856,100000000,100,100,8,2,2
243,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,32,-0.774915499,0.6022884249687195,100000000,100,100,8,2,2
244,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,33,-0.023870285,-0.010273227,100000000,100,100,8,2,2
245,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,33,-0.793247072,0.6162811517715454,100000000,100,100,8,2,2
246,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,34,-0.02213035,-0.00854646,100000000,100,100,8,2,2
247,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,34,-0.806286165,0.626048744,100000000,100,100,8,2,2
248,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,35,-0.022413466,-0.008552313,100000000,100,100,8,2,2
249,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,35,-0.819650485,0.6360759735107422,100000000,100,100,8,2,2
250,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,36,-0.024292072,-0.009924601,100000000,100,100,8,2,2
251,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,36,-0.830755239,0.6442992687225342,100000000,100,100,8,2,2
252,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,37,-0.025188294,-0.01045554,100000000,100,100,8,2,2
253,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,37,-0.837871483,0.6493384838104248,100000000,100,100,8,2,2
254,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,38,-0.024400572,-0.009544285,100000000,100,100,8,2,2
255,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,38,-0.846128336,0.6552882790565491,100000000,100,100,8,2,2
256,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,39,-0.024615032,-0.009491337,100000000,100,100,8,2,2
257,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,39,-0.853332607,0.6603977680206299,100000000,100,100,8,2,2
258,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,40,-0.023445158,-0.008252793,100000000,100,100,8,2,2
259,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,40,-0.860993509,0.6658717393875122,100000000,100,100,8,2,2
260,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,41,-0.022166679,-0.006921235,100000000,100,100,8,2,2
261,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,41,-0.867283246,0.6702511310577393,100000000,100,100,8,2,2
262,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,42,-0.023093559,-0.00747843,100000000,100,100,8,2,2
263,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,42,-0.87382213,0.6748294234275818,100000000,100,100,8,2,2
264,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,43,-0.023823482,-0.007866944,100000000,100,100,8,2,2
265,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,43,-0.878630278,0.678026021,100000000,100,100,8,2,2
266,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,44,-0.023660279,-0.007490552,100000000,100,100,8,2,2
267,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,44,-0.884529908,0.6820939183235168,100000000,100,100,8,2,2
268,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,45,-0.023082458,-0.006759064,100000000,100,100,8,2,2
269,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,45,-0.889518961,0.6854349374771118,100000000,100,100,8,2,2
270,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,46,-0.023162528,-0.006591019,100000000,100,100,8,2,2
271,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,46,-0.894170842,0.6885067820549011,100000000,100,100,8,2,2
272,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,47,-0.023600774,-0.00672973,100000000,100,100,8,2,2
273,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,47,-0.898783824,0.6915475726127625,100000000,100,100,8,2,2
274,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,48,-0.023211907,-0.006160069,100000000,100,100,8,2,2
275,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,48,-0.902215879,0.6936455368995667,100000000,100,100,8,2,2
276,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,49,-0.023846657,-0.006467073,100000000,100,100,8,2,2
277,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,49,-0.904171347,0.6945647597312927,100000000,100,100,8,2,2
278,JG071A,25,FAM,#NAME?,FALSE,B1,0,FAM,JG071A.000,UNKNOWN,,inf,48,50,-0.023927075,-0.006299327,100000000,100,100,8,2,2
279,JG071A,25,HEX,#NAME?,FALSE,B1,0,HEX,JG071A.000,UNKNOWN,,18.219646,49,50,-0.907785055,0.6968078017234802,100000000,100,100,8,2,2
360,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,1,-0.006433882,0.014490922912955284,100000000,100,10000,8,2,4
361,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,1,0.002122365,0.001046554,100000000,100,10000,8,2,4
362,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,2,-0.006232715,0.013501410372555256,100000000,100,10000,8,2,4
363,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,2,0.002218269,0.000448344,100000000,100,10000,8,2,4
364,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,3,-0.005363078,0.013084400445222855,100000000,100,10000,8,2,4
365,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,3,0.001914806,0.000168959,100000000,100,10000,8,2,4
366,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,4,-0.003889104,0.013184967450797558,100000000,100,10000,8,2,4
367,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,4,0.001315943,0.0001254,100000000,100,10000,8,2,4
368,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,5,-0.001960807,0.013674633577466011,100000000,100,10000,8,2,4
369,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,5,6.657036393557393e-05,0.000601161,100000000,100,10000,8,2,4
370,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,6,0.000520674,0.014638067223131657,100000000,100,10000,8,2,4
371,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,6,-0.000944071,0.000886336,100000000,100,10000,8,2,4
372,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,7,0.001195059,0.014053835533559322,100000000,100,10000,8,2,4
373,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,7,0.000307485,-0.000634464,100000000,100,10000,8,2,4
374,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,8,0.001882842,0.013481078669428825,100000000,100,10000,8,2,4
375,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,8,0.000235997,-0.001099041,100000000,100,10000,8,2,4
376,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,9,0.003270273,0.013507527,100000000,100,10000,8,2,4
377,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,9,-0.000895391,-0.000717469,100000000,100,10000,8,2,4
378,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,10,0.00434414,0.013265427201986313,100000000,100,10000,8,2,4
379,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,10,-0.002001339,-0.000356209,100000000,100,10000,8,2,4
380,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,11,0.005733207,0.013293277,100000000,100,10000,8,2,4
381,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,11,-0.002712959,-0.00030975,100000000,100,10000,8,2,4
382,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,12,0.005674015,0.012080783024430275,100000000,100,10000,8,2,4
383,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,12,-0.003789658,2.8160755391581915e-05,100000000,100,10000,8,2,4
384,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,13,0.005709962,0.010949769,100000000,100,10000,8,2,4
385,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,13,-0.006044875,0.001306916,100000000,100,10000,8,2,4
386,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,14,0.005854687,0.009911917,100000000,100,10000,8,2,4
387,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,14,-0.012838393,0.006208724,100000000,100,10000,8,2,4
388,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,15,0.006019246,0.008891052,100000000,100,10000,8,2,4
389,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,15,-0.022004459,0.013004605,100000000,100,10000,8,2,4
390,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,16,0.005554902,0.00733157,100000000,100,10000,8,2,4
391,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,16,-0.041051049,0.027688384,100000000,100,10000,8,2,4
392,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,17,0.004982892,0.005679879,100000000,100,10000,8,2,4
393,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,17,-0.072263227,0.052084293216466904,100000000,100,10000,8,2,4
394,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,18,0.004161311,0.003814447,100000000,100,10000,8,2,4
395,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,18,-0.119024068,0.088893138,100000000,100,10000,8,2,4
396,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,19,0.002963424,0.001626732,100000000,100,10000,8,2,4
397,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,19,-0.178941876,0.1362055540084839,100000000,100,10000,8,2,4
398,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,20,0.002456696,3.0950446671340615e-05,100000000,100,10000,8,2,4
399,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,20,-0.2498181,0.19226638972759247,100000000,100,10000,8,2,4
400,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,21,-0.000629296,-0.003773809,100000000,100,10000,8,2,4
401,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,21,-0.326609782,0.25304970145225525,100000000,100,10000,8,2,4
402,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,22,-0.001983913,-0.006095754,100000000,100,10000,8,2,4
403,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,22,-0.402269628,0.3129294216632843,100000000,100,10000,8,2,4
404,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,23,-0.00242188,-0.007632645,100000000,100,10000,8,2,4
405,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,23,-0.473846665,0.3695497512817383,100000000,100,10000,8,2,4
406,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,24,-0.002579028,-0.008929033,100000000,100,10000,8,2,4
407,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,24,-0.536606587,0.4191311001777649,100000000,100,10000,8,2,4
408,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,25,-0.002460854,-0.009989624,100000000,100,10000,8,2,4
409,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,25,-0.593641888,0.4641423523426056,100000000,100,10000,8,2,4
410,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,26,-0.002181705,-0.010912349,100000000,100,10000,8,2,4
411,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,26,-0.642201949,0.5023875832557678,100000000,100,10000,8,2,4
412,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,27,-0.000859589,-0.01094184,100000000,100,10000,8,2,4
413,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,27,-0.681159378,0.5329667329788208,100000000,100,10000,8,2,4
414,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,28,0.000888837,-0.010606222,100000000,100,10000,8,2,4
415,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,28,-0.714227406,0.5588442087173462,100000000,100,10000,8,2,4
416,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,29,0.00229405,-0.010564544,100000000,100,10000,8,2,4
417,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,29,-0.741644802,0.5802106261253357,100000000,100,10000,8,2,4
418,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,30,0.003570615,-0.010633046,100000000,100,10000,8,2,4
419,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,30,-0.762072057,0.595996618,100000000,100,10000,8,2,4
420,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,31,0.005688596,-0.009980928,100000000,100,10000,8,2,4
421,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,31,-0.780270881,0.61000365,100000000,100,10000,8,2,4
422,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,32,0.007147154,-0.009893564,100000000,100,10000,8,2,4
423,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,32,-0.795534225,0.6216671466827393,100000000,100,10000,8,2,4
424,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,33,0.009671088,-0.008893771,100000000,100,10000,8,2,4
425,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,33,-0.806915378,0.6302313804626465,100000000,100,10000,8,2,4
426,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,34,0.012666953283357102,-0.0074898,100000000,100,10000,8,2,4
427,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,34,-0.82040401,0.6404780745506287,100000000,100,10000,8,2,4
428,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,35,0.013966867659814277,-0.007538304,100000000,100,10000,8,2,4
429,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,35,-0.829002142,0.6468205451965332,100000000,100,10000,8,2,4
430,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,36,0.014977958572180152,-0.007834167,100000000,100,10000,8,2,4
431,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,36,-0.836124284,0.6519847512245178,100000000,100,10000,8,2,4
432,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,37,0.016491915494134386,-0.007699358,100000000,100,10000,8,2,4
433,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,37,-0.842731335,0.6567376852035522,100000000,100,10000,8,2,4
434,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,38,0.017009988233097188,-0.00841746,100000000,100,10000,8,2,4
435,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,38,-0.85111362,0.6629078388214111,100000000,100,10000,8,2,4
436,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,39,0.019258357,-0.007653673,100000000,100,10000,8,2,4
437,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,39,-0.856828013,0.66694814,100000000,100,10000,8,2,4
438,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,40,0.021115457184120247,-0.007224982,100000000,100,10000,8,2,4
439,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,40,-0.861439576,0.6701080203056335,100000000,100,10000,8,2,4
440,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,41,0.022011227498895936,-0.007619611,100000000,100,10000,8,2,4
441,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,41,-0.867006363,0.6740305423736572,100000000,100,10000,8,2,4
442,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,42,0.024435152322776366,-0.00670547,100000000,100,10000,8,2,4
443,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,42,-0.872973711,0.6782727837562561,100000000,100,10000,8,2,4
444,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,43,0.025995008,-0.006531351,100000000,100,10000,8,2,4
445,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,43,-0.877298274,0.6812035441398621,100000000,100,10000,8,2,4
446,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,44,0.027368519979704586,-0.006516824,100000000,100,10000,8,2,4
447,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,44,-0.880595117,0.6833138465881348,100000000,100,10000,8,2,4
448,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,45,0.029642257,-0.00573131,100000000,100,10000,8,2,4
449,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,45,-0.884010896,0.6855190992355347,100000000,100,10000,8,2,4
450,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,46,0.031210324426219238,-0.005550158,100000000,100,10000,8,2,4
451,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,46,-0.886565227,0.6870366930961609,100000000,100,10000,8,2,4
452,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,47,0.032283077,-0.005793212,100000000,100,10000,8,2,4
453,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,47,-0.889953904,0.6892203092575073,100000000,100,10000,8,2,4
454,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,48,0.03411568,-0.005385502,100000000,100,10000,8,2,4
455,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,48,-0.895112962,0.6928172707557678,100000000,100,10000,8,2,4
456,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,49,0.035686914,-0.005201638,100000000,100,10000,8,2,4
457,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,49,-0.896891034,0.6937150955200195,100000000,100,10000,8,2,4
458,JG071A,2,FAM,#NAME?,FALSE,A2,0,FAM,JG071A.008,UNKNOWN,,inf,2,50,0.038537671,-0.003921942,100000000,100,10000,8,2,4
459,JG071A,2,HEX,#NAME?,FALSE,A2,0,HEX,JG071A.008,UNKNOWN,,16.537277,3,50,-0.898377477,0.6943801045417786,100000000,100,10000,8,2,4
540,JG071A,26,FAM,#NAME?,FALSE,B2,0,FAM,JG071A.008,UNKNOWN,,inf,50,1,-0.005178576,0.016386771574616432,100000000,100,10000,8,2,4
541,JG071A,26,HEX,#NAME?,FALSE,B2,0,HEX,JG071A.008,UNKNOWN,,16.391788,51,1,0.001728968,0.000866479,100000000,100,10000,8,2,4
542,JG071A,26,FAM,#NAME?,FALSE,B2,0,FAM,JG071A.008,UNKNOWN,,inf,50,2,-0.005172626,0.015293005853891373,100000000,100,10000,8,2,4
543,JG071A,26,HEX,#NAME?,FALSE,B2,0,HEX,JG071A.008,UNKNOWN,,16.391788,51,2,0.002095352,0.000144802,100000000,100,10000,8,2,4
544,JG071A,26,FAM,#NAME?,FALSE,B2,0,FAM,JG071A.008,UNKNOWN,,inf,50,3,-0.005075888,0.014276995323598385,100000000,100,10000,8,2,4
545,JG071A,26,HEX,#NAME?,FALSE,B2,0,HEX,JG071A.008,UNKNOWN,,16.391788,51,3,0.002178488,-0.00035075,100000000,100,10000,8,2,4
546,JG071A,26,FAM,#NAME?,FALSE,B2,0,FAM,JG071A.008,UNKNOWN,,inf,50,4,-0.003601774,0.014440619386732578,100000000,100,10000,8,2,4
