# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_8\data\JG073N Febrile Signature Gen2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-06-02 09:40:12 AM EDT
# Run End Date/Time: 2022-06-02 11:37:57 AM EDT
# Run Duration: 117 minutes 45 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 3 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:42:36 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:42:48 PM EDT
"Sample","Target","Number of Replicates","Quantity","Number of Cqs","Cq Mean","Cq SD","Cq SE","Biogroup"
"JG073N_142","FAM","1","-","0","20.688719095348624","","",
"JG073N_142","HEX","1","-","0","23.034124968069698","","",
"JG073N_143","FAM","1","-","0","20.665509817380276","","",
"JG073N_143","HEX","1","-","0","22.918757956184805","","",
"JG073N_144","FAM","1","-","0","20.540460330315334","","",
"JG073N_144","HEX","1","-","0","23.003465945853815","","",
"JG073N_145","FAM","1","-","0","11.832197410335862","","",
"JG073N_145","HEX","1","-","0","16.429488465682176","","",
"JG073N_146","FAM","1","-","0","11.872253714029682","","",
"JG073N_146","HEX","1","-","0","16.583738352404616","","",
"JG073N_147","FAM","1","-","0","11.964547701364527","","",
"JG073N_147","HEX","1","-","0","16.52617008186671","","",
"JG073N_148","FAM","1","-","0","11.982748145754549","","",
"JG073N_148","HEX","1","-","0","16.524888222739733","","",
"JG073N_149","FAM","1","-","0","11.94363202068445","","",
"JG073N_149","HEX","1","-","0","16.517141214559075","","",
"JG073N_150","FAM","1","-","0","11.902860315948875","","",
"JG073N_150","HEX","1","-","0","16.699146380421872","","",
"JG073N_151","FAM","1","-","0","11.772325453186124","","",
"JG073N_151","HEX","1","-","0","16.645538428116232","","",
"JG073N_152","FAM","1","-","0","11.984494773862554","","",
"JG073N_152","HEX","1","-","0","16.79123072077654","","",
"JG073N_153","FAM","1","-","0","16.396425154747227","","",
"JG073N_153","HEX","1","-","0","16.417840786478394","","",
"JG073N_154","FAM","1","-","0","16.681117967458945","","",
"JG073N_154","HEX","1","-","0","16.44064321866361","","",
"JG073N_155","FAM","1","-","0","16.90823563848145","","",
"JG073N_155","HEX","1","-","0","16.537511428283956","","",
"JG073N_156","FAM","1","-","0","16.981335022202373","","",
"JG073N_156","HEX","1","-","0","16.680996022606806","","",
"JG073N_157","FAM","1","-","0","16.985991818373407","","",
"JG073N_157","HEX","1","-","0","16.40897758968508","","",
"JG073N_158","FAM","1","-","0","16.92785780362719","","",
"JG073N_158","HEX","1","-","0","16.504161858802064","","",
"JG073N_159","FAM","1","-","0","17.001975609035753","","",
"JG073N_159","HEX","1","-","0","16.54857054646824","","",
"JG073N_160","FAM","1","-","0","16.92683965928292","","",
"JG073N_160","HEX","1","-","0","16.459669560568273","","",
"JG073N_161","FAM","1","-","0","19.93934545600436","","",
"JG073N_161","HEX","1","-","0","23.164232962173145","","",
"JG073N_162","FAM","1","-","0","19.89868898544985","","",
"JG073N_162","HEX","1","-","0","22.799980991348505","","",
"JG073N_163","FAM","1","-","0","20.481732231051716","","",
"JG073N_163","HEX","1","-","0","23.040397859489104","","",
"JG073N_164","FAM","1","-","0","20.609525649956105","","",
"JG073N_164","HEX","1","-","0","23.103434261756732","","",
"JG073N_165","FAM","1","-","0","20.55113973603048","","",
"JG073N_165","HEX","1","-","0","23.078167606893146","","",
"JG073N_166","FAM","1","-","0","20.68195784237367","","",
"JG073N_166","HEX","1","-","0","23.061578763032614","","",
"JG073N_167","FAM","1","-","0","19.95834348352333","","",
"JG073N_167","HEX","1","-","0","22.658765991766735","","",
"JG073N_168","FAM","1","-","0","20.553093997571608","","",
"JG073N_168","HEX","1","-","0","23.100529377006367","","",
"JG073N_169","FAM","1","-","0","11.549355882979377","","",
"JG073N_169","HEX","1","-","0","16.60182457886224","","",
"JG073N_170","FAM","1","-","0","11.867798421786137","","",
"JG073N_170","HEX","1","-","0","16.527122809697246","","",
"JG073N_171","FAM","1","-","0","11.943856910845842","","",
"JG073N_171","HEX","1","-","0","16.514746807482915","","",
"JG073N_172","FAM","1","-","0","11.782587597795235","","",
"JG073N_172","HEX","1","-","0","16.46647239951041","","",
"JG073N_173","FAM","1","-","0","11.823109861555892","","",
"JG073N_173","HEX","1","-","0","16.706565875612952","","",
"JG073N_174","FAM","1","-","0","11.919858422543246","","",
"JG073N_174","HEX","1","-","0","16.854515530082864","","",
"JG073N_175","FAM","1","-","0","11.892190955979164","","",
"JG073N_175","HEX","1","-","0","16.706830426856285","","",
"JG073N_176","FAM","1","-","0","11.744436282758116","","",
"JG073N_176","HEX","1","-","0","16.642533526391738","","",
"JG073N_177","FAM","1","-","0","16.499828860524694","","",
"JG073N_177","HEX","1","-","0","16.106451961264113","","",
"JG073N_178","FAM","1","-","0","16.75288444957365","","",
"JG073N_178","HEX","1","-","0","16.1537259937328","","",
"JG073N_179","FAM","1","-","0","17.050344446905363","","",
"JG073N_179","HEX","1","-","0","16.068155808016204","","",
"JG073N_180","FAM","1","-","0","16.885196510318785","","",
"JG073N_180","HEX","1","-","0","16.181033980625983","","",
"JG073N_181","FAM","1","-","0","16.85004800149845","","",
"JG073N_181","HEX","1","-","0","16.254707609151588","","",
"JG073N_182","FAM","1","-","0","17.020683727494642","","",
"JG073N_182","HEX","1","-","0","16.135049607394237","","",
"JG073N_183","FAM","1","-","0","17.018440441339145","","",
"JG073N_183","HEX","1","-","0","16.06424640504872","","",
"JG073N_184","FAM","1","-","0","17.041772815722098","","",
"JG073N_184","HEX","1","-","0","16.02459219490237","","",
"JG073N_185","FAM","1","-","0","19.833569797771695","","",
"JG073N_185","HEX","1","-","0","23.083829088216522","","",
"JG073N_186","FAM","1","-","0","20.258614834226677","","",
"JG073N_186","HEX","1","-","0","22.698488302464106","","",
"JG073N_187","FAM","1","-","0","20.37715917671136","","",
"JG073N_187","HEX","1","-","0","23.108897760456873","","",
"JG073N_188","FAM","1","-","0","20.526809002426972","","",
"JG073N_188","HEX","1","-","0","23.1551831561895","","",
"JG073N_189","FAM","1","-","0","20.48684523850887","","",
"JG073N_189","HEX","1","-","0","23.03039433551143","","",
"JG073N_190","FAM","1","-","0","20.52617948678293","","",
"JG073N_190","HEX","1","-","0","23.22567075830745","","",
"JG073N_191","FAM","1","-","0","20.442282040085303","","",
"JG073N_191","HEX","1","-","0","22.94757875934733","","",
"JG073N_192","FAM","1","-","0","20.374834872336628","","",
"JG073N_192","HEX","1","-","0","23.001113483908746","","",
"JG073N_193","FAM","1","-","0","12.206155140960423","","",
"JG073N_193","HEX","1","-","0","12.698539759061827","","",
"JG073N_194","FAM","1","-","0","12.044577428675733","","",
"JG073N_194","HEX","1","-","0","12.090160785001416","","",
"JG073N_195","FAM","1","-","0","12.164908032360763","","",
"JG073N_195","HEX","1","-","0","12.345684117627432","","",
"JG073N_196","FAM","1","-","0","12.234377164323861","","",
"JG073N_196","HEX","1","-","0","12.270077836686205","","",
"JG073N_197","FAM","1","-","0","12.061622651417219","","",
"JG073N_197","HEX","1","-","0","12.187505358716187","","",
