# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_8\data\JG073Q Febrile Signature 1ng patient sample replicates.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-07-15 10:30:37 AM EDT
# Run End Date/Time: 2022-07-15 11:54:37 AM EDT
# Run Duration: 83 minutes 59 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 3 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:40:34 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:40:45 PM EDT
"Well","Well Position","Cycle Number","FAM","HEX","ROX"
"7","A7","28","143307.33","105032.266","134295.02"
"7","A7","29","153261.56","113236.76","134357.84"
"7","A7","30","162273.81","121020.24","134318.66"
"7","A7","31","170277.22","128132.62","134247.77"
"7","A7","32","177423.8","133819.52","134256.3"
"7","A7","33","183285.23","138115.0","134354.92"
"7","A7","34","187746.67","141021.8","134286.44"
"7","A7","35","191109.94","143232.7","134202.89"
"7","A7","36","193518.94","144873.77","134204.7"
"7","A7","37","195289.22","146371.53","134326.61"
"7","A7","38","196829.16","147311.81","134288.22"
"7","A7","39","197930.38","148249.06","134221.92"
"7","A7","40","198532.81","149022.3","134173.1"
"7","A7","41","199328.33","150116.5","134146.42"
"7","A7","42","199995.3","150736.97","134145.28"
"7","A7","43","200535.6","151659.27","134322.27"
"7","A7","44","201063.81","152595.52","134322.62"
"7","A7","45","201567.62","153250.48","134355.44"
"7","A7","46","201891.89","154271.73","134328.95"
"7","A7","47","202377.0","154830.53","134253.42"
"7","A7","48","202873.73","155358.52","134194.3"
"7","A7","49","202847.1","156256.03","134129.33"
"7","A7","50","203086.38","157007.25","134058.67"
"7","A7","51","203523.88","157553.62","134015.83"
"7","A7","52","204055.06","158218.23","134077.36"
"7","A7","53","203981.56","158762.47","134165.83"
"7","A7","54","204398.03","159419.48","134097.56"
"7","A7","55","204680.03","160084.81","133952.02"
"7","A7","56","204768.0","160687.94","133875.17"
"7","A7","57","204781.11","161324.69","133809.42"
"7","A7","58","205293.27","161922.69","133769.95"
"7","A7","59","205584.69","162507.39","133734.39"
"7","A7","60","205793.89","162663.38","133724.16"
"8","A8","1","92767.9","86111.33","152877.06"
"8","A8","2","92152.33","85656.68","151581.84"
"8","A8","3","91278.91","84876.4","149706.9"
"8","A8","4","90728.41","84420.29","148621.77"
"8","A8","5","90436.84","83990.7","147772.66"
"8","A8","6","90104.14","83633.8","147347.11"
"8","A8","7","89787.52","83511.11","146981.6"
"8","A8","8","89707.36","83464.05","146790.69"
"8","A8","9","89738.92","83357.61","146720.3"
"8","A8","10","89780.7","83192.59","146548.36"
"8","A8","11","89821.53","83146.18","146322.02"
"8","A8","12","89767.6","83138.89","146168.06"
"8","A8","13","89634.25","83197.62","146100.22"
"8","A8","14","89649.59","83438.06","146121.77"
"8","A8","15","89875.84","83430.27","146006.19"
"8","A8","16","90042.44","83317.19","145877.56"
"8","A8","17","90132.28","83285.96","145774.03"
"8","A8","18","90461.03","83402.3","145709.31"
"8","A8","19","90897.91","83555.17","145797.22"
"8","A8","20","91910.12","83663.086","145789.28"
"8","A8","21","93583.02","84261.19","145728.12"
"8","A8","22","96621.45","84981.03","145768.5"
"8","A8","23","101660.36","86199.96","145729.52"
"8","A8","24","109131.57","88649.01","145672.89"
"8","A8","25","119059.68","92160.12","145608.66"
"8","A8","26","130512.7","97204.28","145637.83"
"8","A8","27","142743.48","104013.77","145630.48"
"8","A8","28","154777.12","111664.13","145705.94"
"8","A8","29","166295.92","119658.414","145651.0"
"8","A8","30","177198.58","127168.57","145592.1"
"8","A8","31","187342.42","133779.38","145567.83"
"8","A8","32","196179.03","138954.08","145733.95"
"8","A8","33","203419.58","142645.31","145707.28"
"8","A8","34","208662.89","145081.25","145673.86"
"8","A8","35","212618.72","146813.03","145640.08"
"8","A8","36","216046.23","147981.16","145781.88"
"8","A8","37","218381.56","148949.31","145842.34"
"8","A8","38","220274.92","149894.8","145816.4"
