# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_8\data\JG073N Febrile Signature Gen2.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-06-02 09:40:12 AM EDT
# Run End Date/Time: 2022-06-02 11:37:57 AM EDT
# Run Duration: 117 minutes 45 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 3 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:42:36 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:42:48 PM EDT
"Well","Well Position","Cycle Number","FAM","HEX","ROX"
"5","A5","8","64269.816","62420.188","124791.06"
"5","A5","9","64472.777","66696.375","124945.68"
"5","A5","10","64954.184","73063.516","124955.445"
"5","A5","11","65922.71","81660.75","125060.53"
"5","A5","12","67182.89","92436.58","125323.516"
"5","A5","13","68448.66","104379.85","125509.33"
"5","A5","14","70081.984","115998.11","125998.1"
"5","A5","15","71695.33","126612.78","126138.92"
"5","A5","16","73290.77","135868.69","126270.22"
"5","A5","17","75392.5","143311.19","126600.64"
"5","A5","18","78183.31","149938.17","127414.484"
"5","A5","19","80816.45","154812.02","127666.71"
"5","A5","20","83194.86","159443.92","128046.32"
"5","A5","21","86027.836","164799.77","128108.19"
"5","A5","22","89669.73","171713.92","128083.78"
"5","A5","23","94112.18","179863.1","128218.72"
"5","A5","24","99150.555","188344.72","128344.26"
"5","A5","25","103925.53","196272.58","128535.99"
"5","A5","26","107554.38","202167.06","128628.82"
"5","A5","27","109544.734","206005.38","128698.555"
"5","A5","28","110685.555","208562.89","128654.89"
"5","A5","29","111458.07","210852.53","128740.18"
"5","A5","30","112115.586","212609.86","128751.234"
"5","A5","31","112530.89","214332.45","128736.81"
"5","A5","32","113036.64","216148.52","128795.97"
"5","A5","33","113216.12","217552.53","128875.07"
"5","A5","34","113550.32","218830.97","129040.445"
"5","A5","35","114111.05","220472.19","128943.34"
"5","A5","36","114194.6","221841.33","128999.75"
"5","A5","37","114500.33","223133.97","128799.43"
"5","A5","38","114732.62","224457.39","128653.23"
"5","A5","39","115245.69","225968.05","128929.625"
"5","A5","40","115543.5","227242.12","128993.75"
"5","A5","41","115780.93","228402.44","129017.24"
"5","A5","42","116008.9","229411.86","129065.086"
"5","A5","43","116356.21","230733.33","129202.086"
"5","A5","44","116436.74","231940.42","129097.46"
"5","A5","45","116628.734","232893.06","128938.57"
"5","A5","46","116930.305","234024.33","129126.49"
"5","A5","47","117050.555","235455.69","129262.12"
"5","A5","48","117339.39","236802.16","129153.22"
"5","A5","49","117585.48","237769.39","129076.16"
"5","A5","50","117830.74","239463.89","129178.24"
"5","A5","51","118102.47","240488.06","129077.1"
"5","A5","52","118191.66","241826.2","129031.35"
"5","A5","53","118443.9","243532.39","129011.2"
"5","A5","54","118972.836","245447.56","129026.63"
"5","A5","55","119558.586","247255.64","129238.11"
"5","A5","56","119941.3","249713.02","129131.914"
"5","A5","57","120496.28","252519.06","129172.68"
"5","A5","58","121309.484","255759.23","129287.375"
"5","A5","59","122323.97","259731.53","129384.36"
"5","A5","60","123386.3","263905.53","129478.01"
"5","A5","61","124910.13","268271.5","129547.0"
"5","A5","62","126692.67","273172.53","129650.305"
"5","A5","63","128928.05","278190.56","129608.734"
"5","A5","64","131362.4","283630.1","129623.95"
"5","A5","65","134031.94","288650.47","129757.67"
"5","A5","66","136957.6","294300.66","129926.72"
"5","A5","67","140463.45","299843.47","129892.08"
"5","A5","68","144165.61","305205.1","129965.74"
"5","A5","69","148565.92","310881.7","130002.68"
"5","A5","70","153124.56","316868.7","130116.055"
"5","A5","71","157988.77","323226.62","130225.54"
"5","A5","72","163337.44","329403.5","130323.15"
"5","A5","73","169391.5","335819.16","130338.375"
"5","A5","74","175816.98","342842.38","130423.37"
"5","A5","75","182358.89","349599.4","130566.336"
"5","A5","76","189245.81","356268.72","130642.836"
"5","A5","77","196086.98","363286.88","130789.88"
"5","A5","78","203006.39","370336.8","130771.414"
"5","A5","79","209788.3","376512.12","130549.74"
"5","A5","80","215862.48","382208.38","130245.65"
"5","A5","81","222253.89","387797.28","129898.92"
"5","A5","82","229212.23","393447.25","129610.44"
"5","A5","83","236031.52","399420.16","129468.85"
"5","A5","84","242702.56","404561.5","129507.43"
"5","A5","85","249584.55","410218.2","129447.18"
"5","A5","86","257019.55","416480.3","129337.555"
"5","A5","87","264329.9","421449.1","129139.9"
"5","A5","88","271495.1","426766.47","129150.16"
"5","A5","89","278672.25","431448.6","129321.89"
"5","A5","90","284533.75","436146.34","129349.36"
"6","A6","1","60633.83","56959.688","127132.61"
"6","A6","2","60367.91","57072.176","126994.83"
"6","A6","3","60135.14","57364.02","126627.44"
"6","A6","4","59914.8","57943.3","126245.484"
"6","A6","5","59779.223","58488.04","126168.04"
"6","A6","6","59691.555","59289.28","126216.734"
"6","A6","7","59700.44","60612.31","126129.805"
"6","A6","8","59808.246","62933.06","126123.37"
"6","A6","9","59908.77","66976.77","126238.99"
"6","A6","10","60483.977","73205.83","126364.51"
"6","A6","11","61482.367","81864.59","126436.836"
"6","A6","12","62694.566","92788.61","126645.164"
"6","A6","13","63947.24","104592.97","126767.58"
"6","A6","14","65523.86","116096.07","126842.57"
"6","A6","15","67056.81","126356.04","126927.27"
"6","A6","16","68667.77","134598.3","127127.516"
"6","A6","17","70344.68","141275.72","127181.52"
"6","A6","18","72308.86","146512.6","127412.734"
"6","A6","19","74378.07","151068.27","127381.23"
"6","A6","20","76395.57","155533.55","127321.94"
"6","A6","21","78607.08","161275.7","127320.06"
"6","A6","22","81382.98","168231.4","127674.66"
"6","A6","23","84777.34","177114.53","127807.67"
"6","A6","24","88461.45","186359.03","127828.984"
"6","A6","25","91921.055","194395.45","127822.945"
"6","A6","26","94546.0","200485.11","127750.875"
"6","A6","27","96064.92","204975.81","127891.414"
"6","A6","28","97124.805","207980.22","128092.8"
"6","A6","29","97846.26","209822.78","128067.62"
"6","A6","30","98461.016","211474.23","127957.51"
