# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_ed1\data\JG075A EGFR Blocker Stoichiometry.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-04-28 09:18:02 AM EDT
# Run End Date/Time: 2022-04-28 11:14:02 AM EDT
# Run Duration: 115 minutes 59 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:34:02 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:34:39 PM EDT
"Well","Well Position","Cycle Number","EVAGREEN","ROX"
"84","D12","60","326822.06","137624.81"
"84","D12","61","328685.28","137612.06"
"84","D12","62","331328.25","137663.7"
"84","D12","63","336058.53","137645.56"
"84","D12","64","342942.22","137574.88"
"84","D12","65","353538.0","137543.05"
"84","D12","66","369425.7","137632.06"
"84","D12","67","390979.7","137640.92"
"84","D12","68","418172.28","137720.33"
"84","D12","69","449389.44","137762.77"
"84","D12","70","483950.97","137736.14"
"84","D12","71","518613.84","137953.23"
"84","D12","72","550982.6","137878.86"
"84","D12","73","582093.1","137843.78"
"84","D12","74","610156.94","138254.34"
"84","D12","75","636465.6","138400.02"
"84","D12","76","660678.3","138538.86"
"84","D12","77","684997.2","138482.42"
"84","D12","78","706278.56","138470.86"
"84","D12","79","726586.7","138667.9"
"84","D12","80","746132.4","138880.5"
"84","D12","81","764922.44","138834.53"
"84","D12","82","782943.9","138802.7"
"84","D12","83","798469.2","138942.44"
"84","D12","84","816105.0","139005.62"
"84","D12","85","831307.94","138996.72"
"84","D12","86","845591.2","138890.33"
"84","D12","87","859735.75","138975.61"
"84","D12","88","873079.7","138966.55"
"84","D12","89","886080.75","139108.88"
"84","D12","90","896040.25","139296.4"
"85","D13","1","41192.21","137948.69"
"85","D13","2","41330.824","137128.89"
"85","D13","3","41510.637","135819.16"
"85","D13","4","41940.09","135276.9"
"85","D13","5","42735.223","135140.28"
"85","D13","6","43326.473","135066.14"
"85","D13","7","44009.906","135028.78"
"85","D13","8","44870.793","135000.47"
"85","D13","9","45716.77","135017.53"
"85","D13","10","46443.168","135113.17"
"85","D13","11","47249.5","135146.25"
"85","D13","12","48086.855","135303.95"
"85","D13","13","48580.25","135455.39"
"85","D13","14","49231.73","135584.98"
"85","D13","15","49914.062","135444.16"
"85","D13","16","50636.52","135370.22"
"85","D13","17","51369.617","135443.38"
"85","D13","18","52083.62","135556.17"
"85","D13","19","52746.84","135701.86"
"85","D13","20","53787.477","135743.42"
"85","D13","21","55237.523","135679.47"
"85","D13","22","57499.656","135640.31"
"85","D13","23","60945.258","135598.64"
"85","D13","24","66069.72","135705.23"
"85","D13","25","73928.83","135802.9"
"85","D13","26","85878.62","135678.17"
"85","D13","27","102933.836","135681.55"
"85","D13","28","124776.43","136028.28"
"85","D13","29","150568.28","135925.2"
"85","D13","30","178035.12","135848.84"
"85","D13","31","204672.86","136032.47"
"85","D13","32","227747.56","136202.47"
"85","D13","33","246746.66","136369.62"
"85","D13","34","261617.39","136304.55"
"85","D13","35","272659.22","136259.11"
"85","D13","36","280360.75","136312.8"
"85","D13","37","285896.16","136295.81"
"85","D13","38","289914.6","136470.69"
"85","D13","39","292798.12","136469.05"
"85","D13","40","295318.06","136596.22"
"85","D13","41","297061.66","136533.3"
"85","D13","42","298645.9","136458.47"
"85","D13","43","299884.34","136388.6"
"85","D13","44","300774.3","136516.12"
"85","D13","45","301619.22","136651.89"
"85","D13","46","302370.12","136834.78"
"85","D13","47","303369.78","136713.33"
"85","D13","48","304540.7","136568.88"
"85","D13","49","305211.1","136543.33"
"85","D13","50","305520.66","136646.9"
"85","D13","51","305944.78","136900.61"
"85","D13","52","306453.56","136911.7"
"85","D13","53","307312.72","136690.89"
"85","D13","54","308258.44","136572.64"
"85","D13","55","308882.5","136659.36"
"85","D13","56","309459.38","136660.16"
"85","D13","57","310384.38","136898.9"
"85","D13","58","311725.12","136918.28"
"85","D13","59","314212.62","137075.17"
"85","D13","60","316944.7","136852.34"
"85","D13","61","320993.97","136746.1"
"85","D13","62","327511.66","136959.38"
"85","D13","63","337710.75","136896.89"
"85","D13","64","352451.03","136894.86"
"85","D13","65","373086.3","137255.14"
"85","D13","66","399532.62","137542.31"
"85","D13","67","430630.8","137493.28"
"85","D13","68","464800.28","137462.14"
"85","D13","69","498905.28","137541.08"
"85","D13","70","529993.1","137651.61"
"85","D13","71","561150.7","137603.56"
"85","D13","72","589362.4","137757.83"
"85","D13","73","616058.06","137718.56"
"85","D13","74","641547.7","137860.17"
"85","D13","75","665510.4","138026.12"
"85","D13","76","687901.75","137974.58"
"85","D13","77","709770.1","138124.61"
"85","D13","78","730005.2","138140.48"
"85","D13","79","748935.0","138293.86"
"85","D13","80","767265.8","138313.25"
"85","D13","81","784518.8","138264.61"
"85","D13","82","801011.4","138290.48"
"85","D13","83","817495.8","138283.19"
"85","D13","84","832393.06","138388.3"
"85","D13","85","846561.5","138298.48"
"85","D13","86","859681.3","138356.47"
"85","D13","87","873245.25","138389.86"
"85","D13","88","885376.25","138420.16"
"85","D13","89","895326.75","138466.61"
"85","D13","90","905107.75","138817.92"
"86","D14","1","32616.994","134737.03"
"86","D14","2","32734.588","134448.45"
"86","D14","3","33240.582","133880.17"
"86","D14","4","33829.312","133646.0"
"86","D14","5","34572.082","133588.11"
"86","D14","6","35363.97","133575.89"
"86","D14","7","36099.74","133428.23"
"86","D14","8","36734.832","133422.23"
"86","D14","9","37523.84","133555.4"
"86","D14","10","38248.8","133615.27"
"86","D14","11","38932.152","133780.02"
"86","D14","12","39782.93","133571.25"
"86","D14","13","40247.516","133538.62"
"86","D14","14","41002.46","133777.53"
"86","D14","15","41680.79","133915.17"
"86","D14","16","42385.254","134024.9"
"86","D14","17","43307.707","133966.39"
"86","D14","18","44233.547","133767.25"
"86","D14","19","45602.508","133747.44"
"86","D14","20","47569.242","134004.33"
"86","D14","21","50418.027","134011.27"
"86","D14","22","54684.38","133982.98"
"86","D14","23","61595.832","134164.53"
"86","D14","24","72236.33","134246.3"
"86","D14","25","87751.94","134166.52"
"86","D14","26","108364.98","134071.52"
"86","D14","27","132999.28","134088.58"
"86","D14","28","159825.52","134328.61"
"86","D14","29","186583.36","134396.39"
"86","D14","30","210681.75","134408.1"
"86","D14","31","230838.02","134412.06"
"86","D14","32","246768.03","134594.69"
"86","D14","33","258993.34","134640.11"
"86","D14","34","268192.62","134594.86"
"86","D14","35","274767.94","134711.55"
"86","D14","36","279241.88","134662.36"
"86","D14","37","283012.53","134637.56"
"86","D14","38","285824.3","134604.34"
"86","D14","39","287624.1","134776.16"
"86","D14","40","289254.94","134787.72"
"86","D14","41","290522.5","134872.42"
"86","D14","42","291763.3","134848.08"
"86","D14","43","292469.66","134786.67"
"86","D14","44","293563.8","134943.4"
"86","D14","45","294580.7","134990.64"
"86","D14","46","295235.7","134919.83"
"86","D14","47","295563.5","134973.78"
"86","D14","48","296072.94","134988.23"
"86","D14","49","296720.94","134982.64"
"86","D14","50","297260.03","134973.8"
"86","D14","51","297621.12","134934.22"
"86","D14","52","298345.72","134991.7"
"86","D14","53","299101.16","135277.84"
"86","D14","54","300002.84","135245.72"
"86","D14","55","300929.8","135044.84"
"86","D14","56","301931.38","134785.0"
"86","D14","57","303345.97","134723.75"
"86","D14","58","305587.75","135038.11"
"86","D14","59","309018.28","135078.92"
"86","D14","60","313729.62","134861.75"
"86","D14","61","321986.62","134765.4"
"86","D14","62","334057.97","134970.28"
"86","D14","63","351136.0","135123.12"
"86","D14","64","374730.88","135092.77"
"86","D14","65","403944.12","135283.84"
"86","D14","66","436499.34","135437.77"
"86","D14","67","469743.34","135393.67"
"86","D14","68","503385.0","135556.34"
"86","D14","69","535415.3","135734.16"
"86","D14","70","565176.94","135838.7"
"86","D14","71","592222.06","135940.92"
"86","D14","72","617193.2","135930.48"
"86","D14","73","642497.8","135842.05"
"86","D14","74","666289.75","135952.4"
"86","D14","75","689335.06","136173.14"
"86","D14","76","710765.6","136133.05"
"86","D14","77","731379.2","136258.33"
"86","D14","78","750672.3","136317.66"
"86","D14","79","768791.5","136396.42"
"86","D14","80","786202.94","136351.03"
"86","D14","81","803229.2","136655.44"
"86","D14","82","819564.9","136942.19"
"86","D14","83","834288.7","136881.0"
"86","D14","84","848370.3","136828.38"
"86","D14","85","861350.25","136849.22"
"86","D14","86","874645.44","136886.64"
"86","D14","87","886799.25","136880.16"
"86","D14","88","896697.5","136830.69"
"86","D14","89","907368.3","136692.83"
"86","D14","90","915891.44","136516.66"
"87","D15","1","30599.973","138719.98"
"87","D15","2","30770.535","138275.3"
"87","D15","3","31593.273","137769.88"
"87","D15","4","32386.777","137643.66"
"87","D15","5","33285.227","137627.3"
"87","D15","6","34266.824","137603.03"
"87","D15","7","35134.934","137751.73"
"87","D15","8","36119.15","138006.64"
"87","D15","9","36771.43","138094.92"
"87","D15","10","37540.12","138065.92"
"87","D15","11","38484.5","138066.02"
"87","D15","12","39393.66","138352.17"
"87","D15","13","40412.055","138385.06"
"87","D15","14","41209.11","138512.53"
"87","D15","15","42363.016","138435.86"
"87","D15","16","43810.96","138331.72"
"87","D15","17","46106.234","138329.27"
"87","D15","18","50160.965","138321.64"
"87","D15","19","56885.23","138601.77"
"87","D15","20","67832.14","138717.84"
"87","D15","21","85192.77","138573.48"
"87","D15","22","109515.09","138494.34"
"87","D15","23","140281.22","138659.2"
"87","D15","24","172977.3","138618.16"
"87","D15","25","203605.02","138556.02"
"87","D15","26","229756.19","138801.33"
"87","D15","27","250080.92","139084.17"
"87","D15","28","264560.84","139085.89"
"87","D15","29","274258.1","138978.02"
"87","D15","30","280652.28","138783.27"
"87","D15","31","285189.75","138669.56"
"87","D15","32","288160.9","138812.42"
"87","D15","33","290017.78","139061.05"
"87","D15","34","291559.47","139034.22"
"87","D15","35","292958.16","139002.25"
"87","D15","36","293533.75","139042.34"
"87","D15","37","294686.9","139081.55"
"87","D15","38","295518.97","139143.06"
"87","D15","39","296427.62","139028.28"
"87","D15","40","297318.8","138921.02"
"87","D15","41","297714.56","139010.38"
"87","D15","42","298132.25","139027.89"
"87","D15","43","298557.22","139078.17"
"87","D15","44","299000.72","139154.73"
"87","D15","45","299585.1","139122.72"
"87","D15","46","299991.0","139145.67"
"87","D15","47","300564.3","139177.42"
"87","D15","48","300981.22","139253.0"
"87","D15","49","301661.94","139336.25"
"87","D15","50","302382.8","139240.95"
"87","D15","51","303332.2","139249.14"
"87","D15","52","304083.66","139577.17"
"87","D15","53","305420.75","139566.61"
"87","D15","54","307885.56","139475.78"
"87","D15","55","311570.84","139545.03"
"87","D15","56","317290.94","139533.45"
"87","D15","57","326042.38","139414.97"
"87","D15","58","339969.88","139387.44"
"87","D15","59","360111.7","139303.3"
"87","D15","60","386474.34","139452.58"
"87","D15","61","417985.75","139710.22"
"87","D15","62","453886.62","139749.62"
"87","D15","63","489897.16","139884.72"
"87","D15","64","524865.7","139950.08"
"87","D15","65","556712.5","139869.64"
"87","D15","66","586926.4","139814.42"
"87","D15","67","616807.3","140147.16"
"87","D15","68","645628.7","140240.75"
"87","D15","69","671380.1","140375.78"
"87","D15","70","696672.2","140117.17"
"87","D15","71","719454.9","140011.19"
"87","D15","72","742532.3","140381.8"
"87","D15","73","764098.0","140416.67"
"87","D15","74","785355.9","140344.77"
"87","D15","75","805975.0","140613.81"
"87","D15","76","824348.94","140636.77"
"87","D15","77","842014.8","140559.64"
"87","D15","78","858782.0","140444.1"
"87","D15","79","874098.44","140603.55"
"87","D15","80","889671.44","140733.64"
"87","D15","81","904477.94","140739.27"
"87","D15","82","917948.06","140806.53"
"87","D15","83","930897.25","140751.42"
"87","D15","84","942581.6","140378.83"
"87","D15","85","952425.9","139779.42"
"87","D15","86","959580.8","138734.7"
"87","D15","87","965748.6","138137.28"
"87","D15","88","976779.44","137576.28"
"87","D15","89","990807.3","137224.75"
"87","D15","90","1003920.6","137161.84"
"97","E1","1","215402.84","135895.75"
"97","E1","2","214567.0","135098.73"
"97","E1","3","213579.86","133953.7"
"97","E1","4","212921.45","133270.25"
"97","E1","5","212868.58","133066.48"
"97","E1","6","213193.27","132911.95"
"97","E1","7","213333.11","132664.61"
"97","E1","8","213812.2","132642.11"
"97","E1","9","214195.52","132812.08"
"97","E1","10","214624.25","132937.9"
"97","E1","11","214779.02","132912.67"
"97","E1","12","215251.03","132875.83"
"97","E1","13","215659.28","132858.03"
"97","E1","14","215839.89","132966.95"
"97","E1","15","216165.56","133062.7"
"97","E1","16","216693.84","133124.16"
"97","E1","17","217177.53","133166.58"
"97","E1","18","217598.03","133124.28"
"97","E1","19","217898.34","133098.86"
"97","E1","20","218448.06","133115.53"
"97","E1","21","218527.64","133249.44"
"97","E1","22","219093.31","133218.1"
"97","E1","23","219563.19","133228.81"
"97","E1","24","220066.38","133365.62"
"97","E1","25","220980.58","133254.28"
"97","E1","26","222056.88","133175.1"
"97","E1","27","223933.38","133242.05"
"97","E1","28","227007.56","133323.38"
"97","E1","29","232406.86","133439.05"
"97","E1","30","241190.36","133643.25"
"97","E1","31","254787.16","133699.92"
"97","E1","32","273737.0","133629.97"
"97","E1","33","296337.8","133652.6"
"97","E1","34","320298.47","133743.27"
"97","E1","35","342233.16","133818.92"
"97","E1","36","359863.12","133845.02"
"97","E1","37","372283.53","133942.03"
"97","E1","38","381976.7","133950.05"
"97","E1","39","388066.8","134074.95"
"97","E1","40","392923.38","134007.55"
"97","E1","41","396063.6","133902.3"
"97","E1","42","397875.88","133928.73"
"97","E1","43","400127.12","134005.28"
"97","E1","44","401543.53","134153.58"
"97","E1","45","402710.28","134171.9"
"97","E1","46","402543.06","134165.61"
"97","E1","47","403264.12","134102.58"
"97","E1","48","404394.84","134187.16"
"97","E1","49","405473.4","134178.27"
"97","E1","50","406700.03","134339.9"
"97","E1","51","407079.6","134379.55"
"97","E1","52","407415.25","134340.92"
"97","E1","53","407355.6","134289.39"
"97","E1","54","407676.66","134244.17"
"97","E1","55","408931.8","134439.25"
"97","E1","56","408968.25","134601.55"
"97","E1","57","408996.03","134567.95"
"97","E1","58","409985.2","134655.34"
"97","E1","59","410679.22","134621.25"
"97","E1","60","411843.12","134498.84"
"97","E1","61","411922.6","134443.33"
"97","E1","62","412364.25","134418.17"
"97","E1","63","413930.66","134705.84"
"97","E1","64","415092.25","134681.14"
"97","E1","65","417054.97","134722.4"
"97","E1","66","420052.0","134823.5"
"97","E1","67","424890.56","134764.36"
"97","E1","68","431944.75","134779.89"
"97","E1","69","443117.44","134893.03"
"97","E1","70","457647.47","134823.69"
"97","E1","71","477167.7","134846.08"
"97","E1","72","500033.22","134806.73"
"97","E1","73","526111.44","134991.75"
"97","E1","74","552683.6","135114.8"
"97","E1","75","578939.25","135288.47"
"97","E1","76","603263.0","135469.02"
"97","E1","77","626156.9","135435.08"
"97","E1","78","646714.94","135342.98"
"97","E1","79","667824.4","135518.7"
"97","E1","80","686722.3","135580.78"
"97","E1","81","703847.44","135584.14"
"97","E1","82","720497.94","135701.88"
"97","E1","83","738089.8","135745.03"
"97","E1","84","753281.25","135759.33"
"97","E1","85","767723.7","135825.5"
"97","E1","86","782406.7","135756.73"
"97","E1","87","796924.5","135973.1"
"97","E1","88","810788.1","136170.95"
"97","E1","89","822039.0","136150.88"
"97","E1","90","831429.6","136109.42"
"98","E2","1","139867.31","135391.61"
"98","E2","2","139495.64","134861.7"
"98","E2","3","139036.86","133707.7"
"98","E2","4","138722.14","133094.42"
"98","E2","5","138717.38","132922.34"
"98","E2","6","138955.36","132794.33"
"98","E2","7","139088.22","132722.05"
"98","E2","8","139603.66","132644.64"
"98","E2","9","139972.47","132634.78"
"98","E2","10","140323.81","132699.12"
"98","E2","11","140921.06","132791.38"
"98","E2","12","141397.02","132745.77"
"98","E2","13","141705.67","132714.62"
"98","E2","14","142234.66","132764.56"
"98","E2","15","142744.11","132874.31"
"98","E2","16","143079.56","132931.12"
"98","E2","17","143495.42","132902.94"
"98","E2","18","143654.95","132888.3"
"98","E2","19","144201.06","132929.36"
"98","E2","20","144731.81","133005.92"
"98","E2","21","144943.11","132856.58"
"98","E2","22","145320.11","132810.67"
"98","E2","23","145730.2","132908.66"
"98","E2","24","146416.55","132953.05"
"98","E2","25","147387.38","133203.19"
"98","E2","26","148880.56","133339.28"
"98","E2","27","151189.16","133275.72"
"98","E2","28","154779.8","133170.19"
