# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_s3\data\JG076F_FP004-RP004x_Set_II.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-07-20 01:29:11 PM EDT
# Run End Date/Time: 2022-07-20 03:24:46 PM EDT
# Run Duration: 115 minutes 35 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:12:51 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:13:20 PM EDT
"Well","Well Position","Cycle Number","TAMRA","FAM","ROX","CY3","CY5"
"231","J15","20",,,"133911.4",,"128226.06"
"231","J15","21",,,"134072.9",,"136845.94"
"231","J15","22",,,"133934.84",,"144268.7"
"231","J15","23",,,"133837.25",,"150069.73"
"231","J15","24",,,"133918.1",,"153860.02"
"231","J15","25",,,"133855.53",,"156279.9"
"231","J15","26",,,"133821.23",,"158305.27"
"231","J15","27",,,"133839.66",,"159078.77"
"231","J15","28",,,"133757.23",,"160033.05"
"231","J15","29",,,"133597.92",,"160751.45"
"231","J15","30",,,"133484.4",,"161612.38"
"231","J15","31",,,"133523.33",,"162020.27"
"231","J15","32",,,"133914.19",,"162640.78"
"231","J15","33",,,"133992.64",,"163177.97"
"231","J15","34",,,"133952.94",,"163781.84"
"231","J15","35",,,"133831.0",,"164269.77"
"231","J15","36",,,"133772.19",,"164230.34"
"231","J15","37",,,"133957.17",,"164977.72"
"231","J15","38",,,"134059.77",,"165761.44"
"231","J15","39",,,"134063.78",,"166185.89"
"231","J15","40",,,"134010.5",,"166760.4"
"231","J15","41",,,"134107.28",,"167225.97"
"231","J15","42",,,"134040.2",,"167652.42"
"231","J15","43",,,"133914.05",,"167772.58"
"231","J15","44",,,"133598.08",,"168207.81"
"231","J15","45",,,"133567.39",,"168678.4"
"231","J15","46",,,"133995.25",,"169408.27"
"231","J15","47",,,"134114.81",,"169422.12"
"231","J15","48",,,"134162.38",,"169759.62"
"231","J15","49",,,"134038.0",,"170331.31"
"231","J15","50",,,"133958.86",,"170635.12"
"231","J15","51",,,"134078.9",,"170964.86"
"231","J15","52",,,"134037.86",,"171612.6"
"231","J15","53",,,"134079.56",,"172388.83"
"231","J15","54",,,"134144.73",,"172959.84"
"231","J15","55",,,"134053.42",,"173454.2"
"231","J15","56",,,"133781.84",,"174215.38"
"231","J15","57",,,"133728.14",,"175037.52"
"231","J15","58",,,"134075.44",,"176160.42"
"231","J15","59",,,"134259.36",,"178050.6"
"231","J15","60",,,"134258.38",,"180987.84"
"231","J15","61",,,"134238.8",,"184410.84"
"231","J15","62",,,"134149.36",,"188652.27"
"231","J15","63",,,"134125.58",,"194009.52"
"231","J15","64",,,"134054.66",,"199950.19"
"231","J15","65",,,"134137.25",,"205904.19"
"231","J15","66",,,"134230.7",,"212428.33"
"231","J15","67",,,"133985.06",,"218780.58"
"231","J15","68",,,"133842.42",,"224874.05"
"231","J15","69",,,"133844.53",,"230996.0"
"231","J15","70",,,"133797.84",,"236820.55"
"231","J15","71",,,"133742.78",,"243281.03"
"231","J15","72",,,"133841.89",,"249305.86"
"231","J15","73",,,"133844.11",,"255291.52"
"231","J15","74",,,"133994.48",,"261181.86"
"231","J15","75",,,"133863.73",,"266743.34"
"231","J15","76",,,"133806.22",,"272147.34"
"231","J15","77",,,"134026.95",,"278109.4"
"231","J15","78",,,"134009.61",,"284295.38"
"231","J15","79",,,"134006.28",,"289976.47"
"231","J15","80",,,"133931.94",,"295517.38"
"231","J15","81",,,"133910.52",,"301434.2"
"231","J15","82",,,"133887.95",,"307190.4"
"231","J15","83",,,"134111.36",,"313468.72"
"231","J15","84",,,"134194.67",,"319237.7"
"231","J15","85",,,"134165.73",,"324630.9"
"231","J15","86",,,"134162.19",,"330249.88"
"231","J15","87",,,"134000.14",,"336379.2"
"231","J15","88",,,"133659.44",,"342249.03"
"231","J15","89",,,"133552.73",,"348349.6"
"231","J15","90",,,"133698.5",,"353264.66"
"232","J16","1",,,"133571.17",,"88072.414"
"232","J16","2",,,"133648.67",,"88265.41"
"232","J16","3",,,"133819.25",,"88844.04"
"232","J16","4",,,"133950.44",,"89078.41"
"232","J16","5",,,"133610.78",,"89093.164"
"232","J16","6",,,"133591.94",,"89264.6"
"232","J16","7",,,"133993.33",,"89715.46"
"232","J16","8",,,"134035.0",,"90292.54"
"232","J16","9",,,"134026.36",,"91300.53"
"232","J16","10",,,"133999.38",,"92812.38"
"232","J16","11",,,"133930.78",,"95488.414"
"232","J16","12",,,"133478.83",,"99928.89"
"232","J16","13",,,"133482.12",,"106921.17"
"232","J16","14",,,"133896.22",,"116620.125"
"232","J16","15",,,"133703.88",,"127635.18"
"232","J16","16",,,"133672.67",,"137893.44"
"232","J16","17",,,"133949.78",,"147147.56"
"232","J16","18",,,"133814.9",,"154695.72"
"232","J16","19",,,"133731.77",,"160352.97"
"232","J16","20",,,"133777.25",,"164182.53"
"232","J16","21",,,"133767.8",,"166454.03"
"232","J16","22",,,"133898.84",,"167654.31"
"232","J16","23",,,"134099.42",,"168826.88"
"232","J16","24",,,"134116.86",,"169622.0"
"232","J16","25",,,"134040.08",,"170136.17"
"232","J16","26",,,"133979.75",,"170505.77"
"232","J16","27",,,"133871.52",,"170740.25"
"232","J16","28",,,"133804.25",,"170917.78"
"232","J16","29",,,"133817.06",,"171370.28"
"232","J16","30",,,"133798.55",,"171729.42"
"232","J16","31",,,"133929.47",,"171985.02"
"232","J16","32",,,"134107.45",,"172159.06"
"232","J16","33",,,"134098.47",,"172061.39"
"232","J16","34",,,"134143.45",,"172568.67"
"232","J16","35",,,"134126.92",,"172786.42"
"232","J16","36",,,"134217.48",,"172975.3"
"232","J16","37",,,"134098.47",,"172733.4"
"232","J16","38",,,"134032.27",,"173071.8"
"232","J16","39",,,"134154.67",,"173167.28"
"232","J16","40",,,"134183.23",,"173532.42"
"232","J16","41",,,"134156.72",,"173689.98"
"232","J16","42",,,"134108.62",,"173817.16"
"232","J16","43",,,"134224.66",,"174047.92"
"232","J16","44",,,"134334.64",,"174521.7"
"232","J16","45",,,"134163.48",,"174654.06"
"232","J16","46",,,"134078.5",,"174486.33"
"232","J16","47",,,"134174.4",,"174811.89"
"232","J16","48",,,"134185.81",,"174902.89"
"232","J16","49",,,"134276.69",,"175083.34"
"232","J16","50",,,"134363.58",,"175223.88"
"232","J16","51",,,"134407.0",,"175217.75"
"232","J16","52",,,"134305.67",,"175537.52"
"232","J16","53",,,"134142.34",,"175710.08"
"232","J16","54",,,"134112.47",,"175891.48"
"232","J16","55",,,"134390.62",,"176142.47"
"232","J16","56",,,"134436.11",,"176228.06"
"232","J16","57",,,"134151.47",,"176172.72"
"232","J16","58",,,"134066.88",,"176158.84"
"232","J16","59",,,"134296.5",,"176732.78"
"232","J16","60",,,"134465.5",,"176523.88"
"232","J16","61",,,"134364.38",,"176549.31"
"232","J16","62",,,"134309.86",,"177358.8"
"232","J16","63",,,"134539.97",,"177729.23"
"232","J16","64",,,"134713.17",,"178707.89"
"232","J16","65",,,"134682.55",,"179386.5"
"232","J16","66",,,"134563.7",,"180189.84"
"232","J16","67",,,"134453.86",,"181835.17"
"232","J16","68",,,"134404.81",,"183896.47"
"232","J16","69",,,"134623.11",,"186538.92"
"232","J16","70",,,"134817.75",,"189897.02"
"232","J16","71",,,"134837.03",,"193998.81"
"232","J16","72",,,"134608.62",,"199330.5"
"232","J16","73",,,"134553.58",,"205026.83"
"232","J16","74",,,"134880.88",,"211043.45"
"232","J16","75",,,"134932.48",,"217094.67"
"232","J16","76",,,"134785.67",,"223081.88"
"232","J16","77",,,"134670.11",,"229350.98"
"232","J16","78",,,"134664.83",,"235802.69"
"232","J16","79",,,"134625.16",,"242151.84"
"232","J16","80",,,"134751.5",,"248234.42"
"232","J16","81",,,"134668.38",,"254492.03"
"232","J16","82",,,"134506.3",,"260415.61"
"232","J16","83",,,"134458.02",,"266358.72"
"232","J16","84",,,"134707.53",,"272625.25"
"232","J16","85",,,"134790.22",,"279155.94"
"232","J16","86",,,"134778.81",,"285297.34"
"232","J16","87",,,"134792.83",,"291010.5"
"232","J16","88",,,"134957.64",,"297287.03"
"232","J16","89",,,"134916.62",,"303606.8"
"232","J16","90",,,"134797.95",,"309193.25"
"233","J17","1",,,"123033.06",,"114669.266"
"233","J17","2",,,"123151.97",,"115072.87"
"233","J17","3",,,"123524.52",,"115313.35"
"233","J17","4",,,"123576.336",,"115793.42"
"233","J17","5",,,"123682.766",,"115931.08"
"233","J17","6",,,"123660.73",,"116183.414"
"233","J17","7",,,"123770.4",,"116480.32"
"233","J17","8",,,"124026.18",,"118025.65"
"233","J17","9",,,"124078.84",,"119661.15"
"233","J17","10",,,"124054.44",,"122868.92"
"233","J17","11",,,"124101.625",,"128361.37"
"233","J17","12",,,"123860.43",,"138288.62"
"233","J17","13",,,"123797.945",,"154122.7"
"233","J17","14",,,"124039.72",,"174923.22"
"233","J17","15",,,"123880.3",,"197036.16"
"233","J17","16",,,"123750.53",,"216861.5"
"233","J17","17",,,"123824.78",,"232608.98"
"233","J17","18",,,"124107.99",,"243070.64"
"233","J17","19",,,"123977.36",,"249711.52"
"233","J17","20",,,"123839.27",,"253697.58"
"233","J17","21",,,"123774.41",,"256226.22"
"233","J17","22",,,"123691.484",,"257834.02"
"233","J17","23",,,"123661.79",,"258605.17"
"233","J17","24",,,"123854.11",,"259149.92"
"233","J17","25",,,"123881.29",,"259806.56"
"233","J17","26",,,"124057.74",,"260573.53"
"233","J17","27",,,"124049.375",,"261139.97"
"233","J17","28",,,"124041.734",,"261684.47"
"233","J17","29",,,"123962.29",,"262109.47"
"233","J17","30",,,"123850.125",,"262914.22"
"233","J17","31",,,"123802.84",,"263538.6"
"233","J17","32",,,"123895.445",,"263637.7"
"233","J17","33",,,"123997.64",,"263921.97"
"233","J17","34",,,"124151.81",,"263938.66"
"233","J17","35",,,"124389.234",,"264429.56"
"233","J17","36",,,"124314.46",,"264497.5"
"233","J17","37",,,"124196.99",,"265188.34"
"233","J17","38",,,"124197.65",,"266011.94"
"233","J17","39",,,"124202.81",,"265635.0"
"233","J17","40",,,"124256.88",,"265959.97"
"233","J17","41",,,"124234.47",,"266263.2"
"233","J17","42",,,"124047.42",,"266394.9"
"233","J17","43",,,"123999.42",,"266846.94"
"233","J17","44",,,"124290.23",,"267335.97"
"233","J17","45",,,"124322.75",,"267714.56"
"233","J17","46",,,"124278.57",,"267862.1"
"233","J17","47",,,"124235.24",,"268163.75"
"233","J17","48",,,"124309.3",,"268879.66"
"233","J17","49",,,"124477.805",,"268937.28"
"233","J17","50",,,"124442.26",,"269032.1"
"233","J17","51",,,"124305.805",,"269457.12"
"233","J17","52",,,"124243.055",,"270195.06"
"233","J17","53",,,"124462.69",,"271456.4"
"233","J17","54",,,"124665.3",,"272364.38"
"233","J17","55",,,"124660.73",,"273282.5"
"233","J17","56",,,"124600.19",,"275082.16"
"233","J17","57",,,"124466.47",,"277285.6"
"233","J17","58",,,"124333.24",,"279822.3"
"233","J17","59",,,"124283.51",,"283039.75"
"233","J17","60",,,"124521.88",,"286388.6"
"233","J17","61",,,"124506.43",,"290610.94"
"233","J17","62",,,"124462.586",,"295492.9"
"233","J17","63",,,"124734.414",,"300313.94"
"233","J17","64",,,"124766.24",,"305992.03"
"233","J17","65",,,"124643.27",,"312016.25"
"233","J17","66",,,"124600.11",,"317522.5"
"233","J17","67",,,"124638.555",,"323443.2"
"233","J17","68",,,"124611.54",,"329003.25"
"233","J17","69",,,"124608.63",,"335120.16"
"233","J17","70",,,"124990.625",,"340441.6"
"233","J17","71",,,"125013.836",,"345773.66"
"233","J17","72",,,"125120.5",,"350805.03"
"233","J17","73",,,"125221.945",,"354989.2"
"233","J17","74",,,"125136.22",,"358601.22"
"233","J17","75",,,"125133.45",,"362130.4"
"233","J17","76",,,"125064.32",,"365934.94"
"233","J17","77",,,"125200.56",,"368792.25"
"233","J17","78",,,"125249.484",,"371604.1"
"233","J17","79",,,"125206.23",,"374271.16"
"233","J17","80",,,"125191.04",,"376491.78"
"233","J17","81",,,"125258.87",,"378098.53"
"233","J17","82",,,"125414.734",,"379959.53"
"233","J17","83",,,"125430.88",,"380942.9"
"233","J17","84",,,"125365.516",,"382465.3"
"233","J17","85",,,"125587.375",,"384078.62"
"233","J17","86",,,"125664.97",,"385521.53"
"233","J17","87",,,"125693.93",,"386252.84"
"233","J17","88",,,"125599.89",,"387095.7"
"233","J17","89",,,"125741.69",,"387339.03"
"233","J17","90",,,"126016.56",,"387835.66"
"234","J18","1",,,"141296.73",,"131653.14"
"234","J18","2",,,"141500.52",,"131632.02"
"234","J18","3",,,"141607.88",,"131723.6"
"234","J18","4",,,"141554.89",,"132129.86"
"234","J18","5",,,"141537.14",,"132219.44"
"234","J18","6",,,"141588.95",,"132433.36"
"234","J18","7",,,"141943.3",,"132661.42"
"234","J18","8",,,"141777.38",,"132810.4"
"234","J18","9",,,"141697.36",,"133017.8"
"234","J18","10",,,"141866.39",,"133970.4"
"234","J18","11",,,"141839.86",,"135543.48"
"234","J18","12",,,"141795.33",,"138243.2"
"234","J18","13",,,"141692.88",,"142667.4"
"234","J18","14",,,"141695.16",,"150102.28"
"234","J18","15",,,"141948.33",,"161347.53"
"234","J18","16",,,"141664.05",,"175140.17"
"234","J18","17",,,"141527.89",,"190000.55"
"234","J18","18",,,"141548.3",,"204542.72"
"234","J18","19",,,"141532.84",,"217902.44"
"234","J18","20",,,"141628.97",,"228862.89"
"234","J18","21",,,"141595.47",,"238556.97"
"234","J18","22",,,"141648.67",,"246056.95"
"234","J18","23",,,"141913.61",,"252257.03"
"234","J18","24",,,"141951.05",,"256838.98"
"234","J18","25",,,"142098.42",,"260549.06"
"234","J18","26",,,"142032.1",,"263460.22"
"234","J18","27",,,"141885.34",,"265654.94"
"234","J18","28",,,"141815.16",,"267235.1"
"234","J18","29",,,"141845.11",,"268336.6"
"234","J18","30",,,"141559.48",,"269455.94"
"234","J18","31",,,"141475.81",,"270687.6"
"234","J18","32",,,"141681.98",,"271339.66"
"234","J18","33",,,"141872.66",,"271634.0"
"234","J18","34",,,"141912.69",,"272123.62"
"234","J18","35",,,"141849.61",,"272782.88"
"234","J18","36",,,"141856.78",,"273351.38"
"234","J18","37",,,"141908.25",,"273780.8"
"234","J18","38",,,"142135.61",,"274677.25"
"234","J18","39",,,"142117.02",,"274725.1"
"234","J18","40",,,"142102.36",,"275254.1"
"234","J18","41",,,"142024.08",,"275426.84"
"234","J18","42",,,"141981.69",,"276071.38"
"234","J18","43",,,"141912.48",,"276776.25"
"234","J18","44",,,"141997.72",,"277001.6"
"234","J18","45",,,"142234.47",,"277106.3"
"234","J18","46",,,"142236.39",,"277877.12"
"234","J18","47",,,"142321.5",,"277979.03"
"234","J18","48",,,"142246.66",,"278316.62"
"234","J18","49",,,"142148.88",,"279223.2"
"234","J18","50",,,"142085.12",,"279684.97"
"234","J18","51",,,"142204.97",,"279750.88"
"234","J18","52",,,"142211.38",,"280120.38"
"234","J18","53",,,"142169.38",,"280418.94"
"234","J18","54",,,"142320.19",,"280810.12"
"234","J18","55",,,"142270.88",,"281504.8"
"234","J18","56",,,"142212.89",,"281854.5"
"234","J18","57",,,"142172.05",,"281919.38"
"234","J18","58",,,"142407.4",,"282501.38"
"234","J18","59",,,"142638.22",,"283378.56"
"234","J18","60",,,"142543.56",,"283700.12"
"234","J18","61",,,"142333.3",,"284662.0"
"234","J18","62",,,"142201.97",,"285909.53"
"234","J18","63",,,"142225.78",,"287377.28"
"234","J18","64",,,"142468.1",,"288925.78"
"234","J18","65",,,"142726.02",,"291434.88"
"234","J18","66",,,"142609.34",,"294897.25"
"234","J18","67",,,"142475.9",,"299764.7"
"234","J18","68",,,"142452.19",,"306086.94"
"234","J18","69",,,"142476.81",,"313852.06"
"234","J18","70",,,"142909.67",,"322820.8"
"234","J18","71",,,"142961.17",,"332274.03"
"234","J18","72",,,"142868.92",,"341904.6"
"234","J18","73",,,"142833.47",,"350463.06"
"234","J18","74",,,"143063.27",,"358581.53"
"234","J18","75",,,"142721.42",,"366232.4"
"234","J18","76",,,"142549.25",,"372893.97"
"234","J18","77",,,"142689.48",,"378786.34"
"234","J18","78",,,"142851.02",,"384774.9"
"234","J18","79",,,"142822.17",,"390514.66"
"234","J18","80",,,"142987.53",,"394951.6"
"234","J18","81",,,"143061.22",,"399345.44"
"234","J18","82",,,"142999.62",,"403584.44"
"234","J18","83",,,"143159.61",,"407806.66"
"234","J18","84",,,"143270.62",,"411523.6"
"234","J18","85",,,"143228.86",,"414934.62"
"234","J18","86",,,"143196.45",,"418283.78"
"234","J18","87",,,"143124.22",,"421112.5"
"234","J18","88",,,"143254.17",,"423983.0"
"234","J18","89",,,"143233.06",,"426787.1"
"234","J18","90",,,"143100.23",,"429262.8"
"235","J19","1",,,"144312.45",,"130501.484"
"235","J19","2",,,"144451.95",,"130747.33"
"235","J19","3",,,"145139.83",,"131243.31"
"235","J19","4",,,"145508.0",,"131458.9"
"235","J19","5",,,"145565.62",,"131817.97"
"235","J19","6",,,"145602.34",,"131847.22"
"235","J19","7",,,"145523.98",,"132039.67"
"235","J19","8",,,"145602.77",,"132345.38"
"235","J19","9",,,"145562.81",,"132886.48"
"235","J19","10",,,"145434.98",,"133725.94"
"235","J19","11",,,"145538.5",,"135061.16"
"235","J19","12",,,"145480.86",,"137177.16"
"235","J19","13",,,"145602.23",,"141054.56"
"235","J19","14",,,"145485.56",,"145939.77"
"235","J19","15",,,"145411.03",,"152310.83"
"235","J19","16",,,"145316.45",,"160128.08"
"235","J19","17",,,"145506.95",,"168772.88"
"235","J19","18",,,"145412.53",,"177716.9"
"235","J19","19",,,"145316.55",,"187359.77"
"235","J19","20",,,"145172.4",,"196746.4"
"235","J19","21",,,"145252.11",,"205317.38"
"235","J19","22",,,"145371.92",,"212977.4"
"235","J19","23",,,"145273.05",,"220049.22"
"235","J19","24",,,"145342.89",,"226405.19"
"235","J19","25",,,"145337.02",,"232482.8"
"235","J19","26",,,"145352.11",,"237387.22"
"235","J19","27",,,"145387.38",,"241823.44"
"235","J19","28",,,"145466.83",,"245735.45"
"235","J19","29",,,"145582.19",,"249296.08"
"235","J19","30",,,"145573.31",,"251999.36"
"235","J19","31",,,"145427.92",,"254152.98"
"235","J19","32",,,"145479.86",,"255797.06"
"235","J19","33",,,"145597.0",,"257535.7"
"235","J19","34",,,"145728.66",,"258779.64"
"235","J19","35",,,"145599.73",,"260097.77"
"235","J19","36",,,"145438.53",,"261605.05"
"235","J19","37",,,"145521.42",,"262113.92"
"235","J19","38",,,"145432.61",,"263349.34"
"235","J19","39",,,"145324.05",,"263856.75"
"235","J19","40",,,"145551.17",,"264844.38"
"235","J19","41",,,"145478.17",,"266165.75"
"235","J19","42",,,"145480.94",,"266497.84"
"235","J19","43",,,"145596.2",,"266817.94"
"235","J19","44",,,"145492.03",,"267636.56"
"235","J19","45",,,"145355.72",,"268506.16"
"235","J19","46",,,"145533.12",,"269465.5"
"235","J19","47",,,"145591.36",,"270048.78"
"235","J19","48",,,"145553.44",,"270447.28"
"235","J19","49",,,"145689.02",,"270970.34"
"235","J19","50",,,"145600.31",,"271936.8"
"235","J19","51",,,"145708.67",,"272306.62"
"235","J19","52",,,"145836.47",,"273465.0"
"235","J19","53",,,"145825.11",,"274048.25"
"235","J19","54",,,"145648.12",,"274341.84"
"235","J19","55",,,"145602.92",,"275421.03"
"235","J19","56",,,"145710.66",,"276202.88"
"235","J19","57",,,"145793.33",,"276804.22"
"235","J19","58",,,"145904.47",,"277627.03"
"235","J19","59",,,"145957.4",,"278885.06"
"235","J19","60",,,"145982.92",,"280100.75"
"235","J19","61",,,"146053.39",,"281863.12"
"235","J19","62",,,"145973.53",,"284160.88"
"235","J19","63",,,"145951.14",,"287007.2"
"235","J19","64",,,"145793.75",,"290149.8"
"235","J19","65",,,"145727.83",,"294847.28"
"235","J19","66",,,"145633.4",,"300145.56"
"235","J19","67",,,"145900.83",,"306362.4"
"235","J19","68",,,"146050.3",,"313138.3"
"235","J19","69",,,"146068.62",,"319557.62"
"235","J19","70",,,"146312.81",,"325468.8"
"235","J19","71",,,"146282.56",,"330500.6"
"235","J19","72",,,"146123.58",,"335760.97"
"235","J19","73",,,"146266.89",,"340212.75"
"235","J19","74",,,"146471.42",,"344099.53"
"235","J19","75",,,"146435.34",,"348206.62"
"235","J19","76",,,"146501.23",,"351819.7"
"235","J19","77",,,"146745.66",,"355612.8"
"235","J19","78",,,"146659.17",,"359466.97"
"235","J19","79",,,"146699.31",,"363192.75"
"235","J19","80",,,"146568.5",,"366914.9"
"235","J19","81",,,"146606.36",,"370367.34"
"235","J19","82",,,"146516.27",,"374236.78"
"235","J19","83",,,"146262.31",,"379789.3"
"235","J19","84",,,"145811.97",,"390396.53"
"235","J19","85",,,"144736.58",,"412944.6"
"235","J19","86",,,"143377.03",,"447614.94"
"235","J19","87",,,"142487.6",,"473392.44"
"235","J19","88",,,"141959.14",,"482135.0"
"235","J19","89",,,"141577.62",,"479461.7"
"235","J19","90",,,"141500.05",,"476964.62"
"236","J20","1",,,"136340.78",,"116933.46"
"236","J20","2",,,"136513.42",,"117190.48"
"236","J20","3",,,"137046.92",,"117700.15"
"236","J20","4",,,"137294.81",,"117668.45"
"236","J20","5",,,"137358.88",,"117637.016"
"236","J20","6",,,"137167.89",,"117993.5"
"236","J20","7",,,"137114.66",,"118328.35"
"236","J20","8",,,"137377.98",,"118810.484"
"236","J20","9",,,"137359.9",,"119750.17"
"236","J20","10",,,"137330.39",,"120910.05"
"236","J20","11",,,"137272.12",,"123086.14"
"236","J20","12",,,"137209.52",,"127200.53"
"236","J20","13",,,"137340.6",,"135056.22"
"236","J20","14",,,"137408.6",,"148010.14"
"236","J20","15",,,"137307.28",,"167122.7"
"236","J20","16",,,"137175.78",,"190594.42"
"236","J20","17",,,"137115.88",,"214864.56"
"236","J20","18",,,"137242.0",,"235921.78"
