,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,Cycle,Fluorescence,Corr_Fluorescence,S036.5,S057.3.2,S057.4.2,lg10 S036.5,lg10 S057.3.2,lg10 S057.4.2
21643,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,22,-0.006609747576107842,-0.0024413689970970154,1000000,1000000,10000,6.0,6.0,4.0
21644,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,23,0.04346514862865999,0.053335003554821014,1000000,1000000,10000,6.0,6.0,4.0
21645,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,23,-0.008356616416802836,-0.0014750633854418993,1000000,1000000,10000,6.0,6.0,4.0
21646,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,24,0.06536173906951183,0.08613087236881256,1000000,1000000,10000,6.0,6.0,4.0
21647,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,24,-0.00982297889695136,-0.0007605426944792271,1000000,1000000,10000,6.0,6.0,4.0
21648,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,25,0.09148105084342367,0.12541159987449646,1000000,1000000,10000,6.0,6.0,4.0
21649,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,25,-0.0122965380037623,0.0008580463472753763,1000000,1000000,10000,6.0,6.0,4.0
21650,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,26,0.12009726715748409,0.16852685809135437,1000000,1000000,10000,6.0,6.0,4.0
21651,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,26,-0.01712019490452485,0.004586103372275829,1000000,1000000,10000,6.0,6.0,4.0
21652,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,27,0.14808043234649737,0.21066991984844208,1000000,1000000,10000,6.0,6.0,4.0
21653,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,27,-0.022735568017681413,0.009024811908602715,1000000,1000000,10000,6.0,6.0,4.0
21654,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,28,0.17423618904891658,0.25000661611557007,1000000,1000000,10000,6.0,6.0,4.0
21655,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,28,-0.028858050546450985,0.01391870528459549,1000000,1000000,10000,6.0,6.0,4.0
21656,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,29,0.19757314982186266,0.28501448035240173,1000000,1000000,10000,6.0,6.0,4.0
21657,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,29,-0.037607900043217686,0.021170947700738907,1000000,1000000,10000,6.0,6.0,4.0
21658,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,30,0.21744498966856382,0.3147009015083313,1000000,1000000,10000,6.0,6.0,4.0
21659,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,30,-0.051402962805063276,0.03295181319117546,1000000,1000000,10000,6.0,6.0,4.0
21660,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,31,0.23346434052835158,0.33847105503082275,1000000,1000000,10000,6.0,6.0,4.0
21661,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,31,-0.06991892254746175,0.04897020012140274,1000000,1000000,10000,6.0,6.0,4.0
21662,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,32,0.24693254639262438,0.3583233952522278,1000000,1000000,10000,6.0,6.0,4.0
21663,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,32,-0.09492391393627589,0.07081319391727448,1000000,1000000,10000,6.0,6.0,4.0
21664,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,33,0.258583240955361,0.37538453936576843,1000000,1000000,10000,6.0,6.0,4.0
21665,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,33,-0.12535618960206316,0.09752777218818665,1000000,1000000,10000,6.0,6.0,4.0
21666,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,34,0.26935250386058746,0.39109209179878235,1000000,1000000,10000,6.0,6.0,4.0
21667,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,34,-0.15886422406862025,0.12700317800045013,1000000,1000000,10000,6.0,6.0,4.0
21668,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,35,0.27899713604331217,0.40507254004478455,1000000,1000000,10000,6.0,6.0,4.0
21669,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,35,-0.1970007379913672,0.1606331318616867,1000000,1000000,10000,6.0,6.0,4.0
21670,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,36,0.28548464381754496,0.41420453786849976,1000000,1000000,10000,6.0,6.0,4.0
21671,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,36,-0.23570078798058217,0.19476893544197083,1000000,1000000,10000,6.0,6.0,4.0
21672,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,37,0.29087111886345324,0.4216457009315491,1000000,1000000,10000,6.0,6.0,4.0
21673,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,37,-0.27374244403837306,0.22831375896930695,1000000,1000000,10000,6.0,6.0,4.0
21674,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,38,0.2967154648588837,0.42979001998901367,1000000,1000000,10000,6.0,6.0,4.0
21675,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,38,-0.3093502670780544,0.25967395305633545,1000000,1000000,10000,6.0,6.0,4.0
21676,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,39,0.30101328836091257,0.43555930256843567,1000000,1000000,10000,6.0,6.0,4.0
21677,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,39,-0.34315114241577443,0.2894122004508972,1000000,1000000,10000,6.0,6.0,4.0
21678,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,40,0.3046324754678923,0.44028642773628235,1000000,1000000,10000,6.0,6.0,4.0
21679,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,40,-0.3732706560627006,0.3158460259437561,1000000,1000000,10000,6.0,6.0,4.0
21680,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,41,0.30863132635619145,0.4455966055393219,1000000,1000000,10000,6.0,6.0,4.0
21681,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,41,-0.40199562296693014,0.3410281240940094,1000000,1000000,10000,6.0,6.0,4.0
21682,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,42,0.31215802329849274,0.45018166303634644,1000000,1000000,10000,6.0,6.0,4.0
21683,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,42,-0.4287772155093788,0.3644658029079437,1000000,1000000,10000,6.0,6.0,4.0
21684,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,43,0.3140982208822566,0.4523303508758545,1000000,1000000,10000,6.0,6.0,4.0
21685,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,43,-0.4491546238936495,0.38215503096580505,1000000,1000000,10000,6.0,6.0,4.0
21686,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,44,0.3163269893323167,0.4549221992492676,1000000,1000000,10000,6.0,6.0,4.0
21687,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,44,-0.4707431052503168,0.40093135833740234,1000000,1000000,10000,6.0,6.0,4.0
21688,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,45,0.31896817930561333,0.4581473767757416,1000000,1000000,10000,6.0,6.0,4.0
21689,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,45,-0.48895475286066953,0.4166765809059143,1000000,1000000,10000,6.0,6.0,4.0
21690,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,46,0.3208901350188783,0.4602680504322052,1000000,1000000,10000,6.0,6.0,4.0
21691,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,46,-0.504405661419186,0.4299437403678894,1000000,1000000,10000,6.0,6.0,4.0
21692,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,47,0.32297750956632676,0.46264275908470154,1000000,1000000,10000,6.0,6.0,4.0
21693,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,47,-0.5189750591920589,0.4424196779727936,1000000,1000000,10000,6.0,6.0,4.0
21694,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,48,0.3254262672121054,0.46557241678237915,1000000,1000000,10000,6.0,6.0,4.0
21695,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,48,-0.5331140273670004,0.4545092284679413,1000000,1000000,10000,6.0,6.0,4.0
21696,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,49,0.3275100321979445,0.4679415822029114,1000000,1000000,10000,6.0,6.0,4.0
21697,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,49,-0.5455790879046913,0.46509626507759094,1000000,1000000,10000,6.0,6.0,4.0
21698,JG071B,113,FAM,-inf,False,E17,0.0,FAM,JG071B.130,UNKNOWN,,22.422516,208,50,0.32860997817653714,0.468799889087677,1000000,1000000,10000,6.0,6.0,4.0
21699,JG071B,113,HEX,-inf,False,E17,0.0,HEX,JG071B.130,UNKNOWN,,30.471355,209,50,-0.5566948227049604,0.47447216510772705,1000000,1000000,10000,6.0,6.0,4.0
21780,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,1,-0.0028121844643075934,0.0005200061132200062,1000000,1000000,10000,6.0,6.0,4.0
21781,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,1,0.0021748207458815528,0.0016477481694892049,1000000,1000000,10000,6.0,6.0,4.0
21782,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,2,-0.002259805100605044,0.000548774260096252,1000000,1000000,10000,6.0,6.0,4.0
21783,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,2,0.001757273490128177,0.0015519558219239116,1000000,1000000,10000,6.0,6.0,4.0
21784,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,3,-0.0015407649030254038,0.000833484751638025,1000000,1000000,10000,6.0,6.0,4.0
21785,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,3,0.0007440673172434844,0.001990832155570388,1000000,1000000,10000,6.0,6.0,4.0
21786,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,4,-0.0009514360484399966,0.0009189965203404427,1000000,1000000,10000,6.0,6.0,4.0
21787,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,4,0.0006690807971163375,0.0015875542303547263,1000000,1000000,10000,6.0,6.0,4.0
21788,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,5,-0.00028897475877473207,0.001116818399168551,1000000,1000000,10000,6.0,6.0,4.0
21789,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,5,0.0008799295445449168,0.0009277082281187177,1000000,1000000,10000,6.0,6.0,4.0
21790,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,6,-0.00014018707673751142,0.0005257876473478973,1000000,1000000,10000,6.0,6.0,4.0
21791,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,6,0.0008402698596691688,0.0004927207482978702,1000000,1000000,10000,6.0,6.0,4.0
21792,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,7,-3.835280498972018e-05,-0.00013734985259361565,1000000,1000000,10000,6.0,6.0,4.0
21793,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,7,0.00023808676666670553,0.0005626591155305505,1000000,1000000,10000,6.0,6.0,4.0
21794,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,8,0.0004590680722736214,-0.0001929818681674078,1000000,1000000,10000,6.0,6.0,4.0
21795,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,8,-0.0006737539663471968,0.0009105487843044102,1000000,1000000,10000,6.0,6.0,4.0
21796,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,9,0.0009266033319111224,-0.00029450946021825075,1000000,1000000,10000,6.0,6.0,4.0
21797,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,9,-0.0014132103679463787,0.0011037049116566777,1000000,1000000,10000,6.0,6.0,4.0
21798,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,10,0.0015740441877826203,-0.00011975464440183714,1000000,1000000,10000,6.0,6.0,4.0
21799,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,10,-0.0012844699509470374,0.0005175599944777787,1000000,1000000,10000,6.0,6.0,4.0
21800,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,11,0.0014121863995953973,-0.001187846064567566,1000000,1000000,10000,6.0,6.0,4.0
21801,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,11,-0.0013366467569597943,9.380799747304991e-05,1000000,1000000,10000,6.0,6.0,4.0
21802,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,12,0.0018204355801115066,-0.0013804197078570724,1000000,1000000,10000,6.0,6.0,4.0
21803,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,12,-0.0014742354837284004,-0.0002532775397412479,1000000,1000000,10000,6.0,6.0,4.0
21804,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,13,0.0024481596908480343,-0.0012359441025182605,1000000,1000000,10000,6.0,6.0,4.0
21805,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,13,-0.0010271385255560912,-0.0011251820251345634,1000000,1000000,10000,6.0,6.0,4.0
21806,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,14,0.0031939319912066325,-0.0009101809118874371,1000000,1000000,10000,6.0,6.0,4.0
21807,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,14,-0.001091716246010951,-0.0015378028620034456,1000000,1000000,10000,6.0,6.0,4.0
21808,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,15,0.003389275255506445,-0.0014297158923000097,1000000,1000000,10000,6.0,6.0,4.0
21809,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,15,-0.0016398466249257476,-0.0015163826756179333,1000000,1000000,10000,6.0,6.0,4.0
21810,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,16,0.003832183989970445,-0.0015690625878050923,1000000,1000000,10000,6.0,6.0,4.0
21811,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,16,-0.0018495333054052677,-0.001798752462491393,1000000,1000000,10000,6.0,6.0,4.0
21812,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,17,0.004887146292162618,-0.0007684738957323134,1000000,1000000,10000,6.0,6.0,4.0
21813,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,17,-0.001451774389698728,-0.0026263706386089325,1000000,1000000,10000,6.0,6.0,4.0
21814,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,18,0.006766253016000374,0.00129775982350111,1000000,1000000,10000,6.0,6.0,4.0
21815,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,18,-0.0016139657338745583,-0.0029513726476579905,1000000,1000000,10000,6.0,6.0,4.0
21816,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,19,0.009406831692572901,0.004533391911536455,1000000,1000000,10000,6.0,6.0,4.0
21817,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,19,-0.0020490435996023126,-0.0030314293690025806,1000000,1000000,10000,6.0,6.0,4.0
21818,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,20,0.013081443035876906,0.009356996044516563,1000000,1000000,10000,6.0,6.0,4.0
21819,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,20,-0.0027288361638455132,-0.0028918280731886625,1000000,1000000,10000,6.0,6.0,4.0
21820,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,21,0.021306818881297547,0.02116924524307251,1000000,1000000,10000,6.0,6.0,4.0
21821,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,21,-0.004282536275694042,-0.001967799849808216,1000000,1000000,10000,6.0,6.0,4.0
21822,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,22,0.034405083493101916,0.04046482592821121,1000000,1000000,10000,6.0,6.0,4.0
21823,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,22,-0.005696622344091319,-0.0011690903920680285,1000000,1000000,10000,6.0,6.0,4.0
21824,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,23,0.05370740826157868,0.06928803026676178,1000000,1000000,10000,6.0,6.0,4.0
21825,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,23,-0.007036734550702772,-0.0004367805377114564,1000000,1000000,10000,6.0,6.0,4.0
21826,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,24,0.07961369768180296,0.10825300216674805,1000000,1000000,10000,6.0,6.0,4.0
21827,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,24,-0.009743636700884793,0.0015223717782646418,1000000,1000000,10000,6.0,6.0,4.0
21828,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,25,0.10910160371827733,0.15271827578544617,1000000,1000000,10000,6.0,6.0,4.0
21829,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,25,-0.013375510940605085,0.004311786964535713,1000000,1000000,10000,6.0,6.0,4.0
21830,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,26,0.13946867088157214,0.19853369891643524,1000000,1000000,10000,6.0,6.0,4.0
21831,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,26,-0.017211942165272623,0.007284814026206732,1000000,1000000,10000,6.0,6.0,4.0
21832,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,27,0.16841424998936355,0.24216613173484802,1000000,1000000,10000,6.0,6.0,4.0
21833,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,27,-0.023336051587770877,0.012311280705034733,1000000,1000000,10000,6.0,6.0,4.0
21834,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,28,0.19459108187408256,0.28154656291007996,1000000,1000000,10000,6.0,6.0,4.0
21835,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,28,-0.031064543842053056,0.01877785660326481,1000000,1000000,10000,6.0,6.0,4.0
21836,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,29,0.21744581685976597,0.3158252239227295,1000000,1000000,10000,6.0,6.0,4.0
21837,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,29,-0.04394600616950474,0.02986977994441986,1000000,1000000,10000,6.0,6.0,4.0
21838,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,30,0.2370687133928929,0.3451407551765442,1000000,1000000,10000,6.0,6.0,4.0
21839,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,30,-0.05931407595550965,0.04319370537996292,1000000,1000000,10000,6.0,6.0,4.0
21840,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,31,0.2532549967739907,0.3691786229610443,1000000,1000000,10000,6.0,6.0,4.0
21841,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,31,-0.07892139917359525,0.06032282114028931,1000000,1000000,10000,6.0,6.0,4.0
21842,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,32,0.2670728255519954,0.38957923650741577,1000000,1000000,10000,6.0,6.0,4.0
21843,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,32,-0.1055873494536561,0.08378782123327255,1000000,1000000,10000,6.0,6.0,4.0
21844,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,33,0.278765980979255,0.4067170023918152,1000000,1000000,10000,6.0,6.0,4.0
21845,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,33,-0.13637578203837358,0.1109531968832016,1000000,1000000,10000,6.0,6.0,4.0
21846,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,34,0.2892642550763469,0.42201974987983704,1000000,1000000,10000,6.0,6.0,4.0
21847,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,34,-0.17256653106161585,0.14296773076057434,1000000,1000000,10000,6.0,6.0,4.0
21848,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,35,0.2974807428614606,0.43381834030151367,1000000,1000000,10000,6.0,6.0,4.0
21849,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,35,-0.21112640257486145,0.17710882425308228,1000000,1000000,10000,6.0,6.0,4.0
21850,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,36,0.3042211140108004,0.44335004687309265,1000000,1000000,10000,6.0,6.0,4.0
21851,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,36,-0.24753190157028987,0.20931611955165863,1000000,1000000,10000,6.0,6.0,4.0
21852,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,37,0.30960972374368195,0.4508058726787567,1000000,1000000,10000,6.0,6.0,4.0
21853,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,37,-0.28299669076949846,0.2406790405511856,1000000,1000000,10000,6.0,6.0,4.0
21854,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,38,0.3148897361283595,0.45809489488601685,1000000,1000000,10000,6.0,6.0,4.0
21855,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,38,-0.31892723640188997,0.272460013628006,1000000,1000000,10000,6.0,6.0,4.0
21856,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,39,0.3200887080330335,0.46525946259498596,1000000,1000000,10000,6.0,6.0,4.0
21857,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,39,-0.35113076771334606,0.3008956015110016,1000000,1000000,10000,6.0,6.0,4.0
21858,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,40,0.32282564842020417,0.46864309906959534,1000000,1000000,10000,6.0,6.0,4.0
21859,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,40,-0.37992034553994325,0.3262667953968048,1000000,1000000,10000,6.0,6.0,4.0
21860,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,41,0.3259568848975838,0.4726322293281555,1000000,1000000,10000,6.0,6.0,4.0
21861,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,41,-0.4071993027365892,0.3502820134162903,1000000,1000000,10000,6.0,6.0,4.0
21862,JG071B,137,FAM,-inf,False,F17,0.0,FAM,JG071B.130,UNKNOWN,,21.979248,252,42,0.3290318432638498,0.4765349328517914,1000000,1000000,10000,6.0,6.0,4.0
21863,JG071B,137,HEX,-inf,False,F17,0.0,HEX,JG071B.130,UNKNOWN,,29.804693,253,42,-0.43027669067221685,0.37052589654922485,1000000,1000000,10000,6.0,6.0,4.0
